file,R2,r
ASI_snpsm4_5_s6.ghatREL1,0.512364001625773,0.715796061476852
ASI_snpsm4_5_s7.ghatREL1,0.289271584904412,0.537839739052826
ASI_snpsm4_5_s8.ghatREL1,0.621602758262336,0.788417883017842
ASI_snpsm4_5_s9.ghatREL1,0.19763678010912,0.444563583876503
ASI_snpsm4_6_s10.ghatREL1,0.527301225990695,0.726155097751641
ASI_snpsm4_6_s11.ghatREL1,0.358168735225688,0.598472000369013
ASI_snpsm4_6_s12.ghatREL1,0.0510341605550412,0.225907415892089
ASI_snpsm4_6_s1.ghatREL1,0.297589717163016,0.545517843120659
ASI_snpsm4_6_s2.ghatREL1,0.179645520318841,0.423846104522433
ASI_snpsm4_6_s3.ghatREL1,0.730799125730149,0.85486789957873
ASI_snpsm4_6_s4.ghatREL1,0.519590924640502,0.720826556558859
ASI_snpsm4_6_s5.ghatREL1,0.631283457069328,0.794533483919544
ASI_snpsm4_6_s6.ghatREL1,0.513271053723444,0.716429378043254
ASI_snpsm4_6_s7.ghatREL1,0.289750914711502,0.538285161147419
ASI_snpsm4_6_s8.ghatREL1,0.620396167762997,0.787652314008533
ASI_snpsm4_6_s9.ghatREL1,0.196822500126809,0.443646819132978
ASI_snpsm4_7_s10.ghatREL1,0.52925640179462,0.727500104326192
ASI_snpsm4_7_s11.ghatREL1,0.358446377715945,0.598703914899465
ASI_snpsm4_7_s12.ghatREL1,0.0513026371623339,0.226500854661376
ASI_snpsm4_7_s1.ghatREL1,0.298439596654589,0.546296253560821
ASI_snpsm4_7_s2.ghatREL1,0.181195509014666,0.425670657920729
ASI_snpsm4_7_s3.ghatREL1,0.730272188141393,0.854559645748261
ASI_snpsm4_7_s4.ghatREL1,0.519220299464489,0.720569427234107
ASI_snpsm4_7_s5.ghatREL1,0.627143001510442,0.791923608380532
ASI_snpsm4_7_s6.ghatREL1,0.511079734522671,0.714898408532759
ASI_snpsm4_7_s7.ghatREL1,0.289807339001164,0.538337569747053
ASI_snpsm4_7_s8.ghatREL1,0.618325765206539,0.786336928553237
ASI_snpsm4_7_s9.ghatREL1,0.197431980948619,0.444333186863888
ASI_snpsm4_8_s10.ghatREL1,0.530900161029612,0.728628959779676
ASI_snpsm4_8_s11.ghatREL1,0.357992853774495,0.598325040236906
ASI_snpsm4_8_s12.ghatREL1,0.051063939456423,0.225973315806143
ASI_snpsm4_8_s1.ghatREL1,0.299497477822385,0.547263627351923
ASI_snpsm4_8_s2.ghatREL1,0.180286849039957,0.424601988973153
ASI_snpsm4_8_s3.ghatREL1,0.73203001263562,0.855587524824679
ASI_snpsm4_8_s4.ghatREL1,0.518000983297638,0.719722851726717
ASI_snpsm4_8_s5.ghatREL1,0.628709298213516,0.792911910752712
ASI_snpsm4_8_s6.ghatREL1,0.514292714752172,0.71714204642607
ASI_snpsm4_8_s7.ghatREL1,0.289070754649237,0.537653005803219
ASI_snpsm4_8_s8.ghatREL1,0.618499405803685,0.786447331868883
ASI_snpsm4_8_s9.ghatREL1,0.198564510804407,0.445605779590443
ASI_snpsm4_9_s10.ghatREL1,0.529306583576184,0.727534592700708
ASI_snpsm4_9_s11.ghatREL1,0.359345935092659,0.599454698115428
ASI_snpsm4_9_s12.ghatREL1,0.0513830478739463,0.226678291580703
ASI_snpsm4_9_s1.ghatREL1,0.297920735362893,0.545821156939608
ASI_snpsm4_9_s2.ghatREL1,0.178868539161008,0.422928527249
ASI_snpsm4_9_s3.ghatREL1,0.733165190063126,0.856250658430769
ASI_snpsm4_9_s4.ghatREL1,0.520012163380748,0.721118688830589
ASI_snpsm4_9_s5.ghatREL1,0.62904775095666,0.793125305961586
ASI_snpsm4_9_s6.ghatREL1,0.513395751581017,0.716516400078196
ASI_snpsm4_9_s7.ghatREL1,0.289358200509143,0.5379202547861
ASI_snpsm4_9_s8.ghatREL1,0.619016389027181,0.786775945887507
ASI_snpsm4_9_s9.ghatREL1,0.196942053857528,0.44378153843702
