file,R2,r,trait,cs,mode,cv,sp,type
dtp_real_a2_cv1_sp9.ghatREL1,0.0768603399419246,0.277236974341311,dtp,real,a2,cv1,sp9.ghatREL1,real
dtp_real_a2_cv2_sp10.ghatREL1,0.00767788233425798,-0.0876235261459956,dtp,real,a2,cv2,sp10.ghatREL1,real
dtp_real_a2_cv2_sp1.ghatREL1,0.0182719569248787,0.135173802657463,dtp,real,a2,cv2,sp1.ghatREL1,real
dtp_real_a2_cv2_sp2.ghatREL1,0.0431191083094336,0.207651410564517,dtp,real,a2,cv2,sp2.ghatREL1,real
dtp_real_a2_cv2_sp3.ghatREL1,0.106326428098587,0.326077334536743,dtp,real,a2,cv2,sp3.ghatREL1,real
dtp_real_a2_cv2_sp4.ghatREL1,0.0975235174018448,0.312287555630776,dtp,real,a2,cv2,sp4.ghatREL1,real
dtp_real_a2_cv2_sp5.ghatREL1,0.0489747275559331,0.221302344216985,dtp,real,a2,cv2,sp5.ghatREL1,real
dtp_real_a2_cv2_sp6.ghatREL1,0.025850980517338,0.160782401143092,dtp,real,a2,cv2,sp6.ghatREL1,real
dtp_real_a2_cv2_sp7.ghatREL1,0.0057236129109862,-0.0756545630546248,dtp,real,a2,cv2,sp7.ghatREL1,real
dtp_real_a2_cv2_sp8.ghatREL1,0.193643427707255,0.440049346900157,dtp,real,a2,cv2,sp8.ghatREL1,real
dtp_real_a2_cv2_sp9.ghatREL1,0.119596836051214,0.34582775488849,dtp,real,a2,cv2,sp9.ghatREL1,real
dtp_real_a2_cv3_sp10.ghatREL1,0.198915127178001,0.445999021498928,dtp,real,a2,cv3,sp10.ghatREL1,real
dtp_real_a2_cv3_sp1.ghatREL1,0.424893790077485,0.651838776138306,dtp,real,a2,cv3,sp1.ghatREL1,real
dtp_real_a2_cv3_sp2.ghatREL1,0.0254197153544139,0.159435615075221,dtp,real,a2,cv3,sp2.ghatREL1,real
dtp_real_a2_cv3_sp3.ghatREL1,0.324515644539914,0.569662746315673,dtp,real,a2,cv3,sp3.ghatREL1,real
dtp_real_a2_cv3_sp4.ghatREL1,0.0793331322642244,0.281661378723148,dtp,real,a2,cv3,sp4.ghatREL1,real
dtp_real_a2_cv3_sp5.ghatREL1,0.0214451851653781,-0.146441746661866,dtp,real,a2,cv3,sp5.ghatREL1,real
dtp_real_a2_cv3_sp6.ghatREL1,0.00170727641395823,0.0413192015164649,dtp,real,a2,cv3,sp6.ghatREL1,real
dtp_real_a2_cv3_sp7.ghatREL1,0.0559198289551049,0.236473738404722,dtp,real,a2,cv3,sp7.ghatREL1,real
dtp_real_a2_cv3_sp8.ghatREL1,0.000515894990759172,-0.0227133218785622,dtp,real,a2,cv3,sp8.ghatREL1,real
dtp_real_a2_cv3_sp9.ghatREL1,0.0509775766362048,-0.225782144192593,dtp,real,a2,cv3,sp9.ghatREL1,real
dtp_real_a2_cv4_sp10.ghatREL1,0.0683447889134967,0.261428362871163,dtp,real,a2,cv4,sp10.ghatREL1,real
dtp_real_a2_cv4_sp1.ghatREL1,0.253855462903644,0.503840711836235,dtp,real,a2,cv4,sp1.ghatREL1,real
dtp_real_a2_cv4_sp2.ghatREL1,0.117078089926258,0.342166757482748,dtp,real,a2,cv4,sp2.ghatREL1,real
dtp_real_a2_cv4_sp3.ghatREL1,0.13158674536558,0.362748873693055,dtp,real,a2,cv4,sp3.ghatREL1,real
dtp_real_a2_cv4_sp4.ghatREL1,0.00901673338891089,0.0949564815529245,dtp,real,a2,cv4,sp4.ghatREL1,real
dtp_real_a2_cv4_sp5.ghatREL1,0.0158342099352295,0.125834057135696,dtp,real,a2,cv4,sp5.ghatREL1,real
dtp_real_a2_cv4_sp6.ghatREL1,0.0483938771160201,-0.219986083914461,dtp,real,a2,cv4,sp6.ghatREL1,real
dtp_real_a2_cv4_sp7.ghatREL1,0.320091780353817,0.565766542271472,dtp,real,a2,cv4,sp7.ghatREL1,real
dtp_real_a2_cv4_sp8.ghatREL1,0.192578518907664,0.4388376908467,dtp,real,a2,cv4,sp8.ghatREL1,real
dtp_real_a2_cv4_sp9.ghatREL1,0.195318383873091,0.441948395033958,dtp,real,a2,cv4,sp9.ghatREL1,real
dtp_real_a2_cv5_sp10.ghatREL1,0.000632927200041062,0.0251580444399214,dtp,real,a2,cv5,sp10.ghatREL1,real
dtp_real_a2_cv5_sp1.ghatREL1,0.000847783740498307,0.0291167261294656,dtp,real,a2,cv5,sp1.ghatREL1,real
dtp_real_a2_cv5_sp2.ghatREL1,0.297644146780898,0.545567728866818,dtp,real,a2,cv5,sp2.ghatREL1,real
dtp_real_a2_cv5_sp3.ghatREL1,0.0362858326476458,0.190488405546494,dtp,real,a2,cv5,sp3.ghatREL1,real
dtp_real_a2_cv5_sp4.ghatREL1,0.129555317524436,0.359937935656185,dtp,real,a2,cv5,sp4.ghatREL1,real
dtp_real_a2_cv5_sp5.ghatREL1,0.00783932473986121,-0.088539961259655,dtp,real,a2,cv5,sp5.ghatREL1,real
dtp_real_a2_cv5_sp6.ghatREL1,0.207536959136833,0.455562245073967,dtp,real,a2,cv5,sp6.ghatREL1,real
dtp_real_a2_cv5_sp7.ghatREL1,0.164945895582916,0.406135316837771,dtp,real,a2,cv5,sp7.ghatREL1,real
dtp_real_a2_cv5_sp8.ghatREL1,0.0700924513407549,0.264749790067443,dtp,real,a2,cv5,sp8.ghatREL1,real
dtp_real_a2_cv5_sp9.ghatREL1,0.00383937439343399,0.0619626854924316,dtp,real,a2,cv5,sp9.ghatREL1,real
dtp_real_d2_cv1_sp10.ghatREL1,0.154058156102041,0.392502428147956,dtp,real,d2,cv1,sp10.ghatREL1,real
dtp_real_d2_cv1_sp1.ghatREL1,0.207888016343314,0.455947383305699,dtp,real,d2,cv1,sp1.ghatREL1,real
dtp_real_d2_cv1_sp2.ghatREL1,0.184008388952412,0.428961990102168,dtp,real,d2,cv1,sp2.ghatREL1,real
dtp_real_d2_cv1_sp3.ghatREL1,0.126530615981141,0.355711422337183,dtp,real,d2,cv1,sp3.ghatREL1,real
dtp_real_d2_cv1_sp4.ghatREL1,0.00471586449377751,-0.0686721522436679,dtp,real,d2,cv1,sp4.ghatREL1,real
dtp_real_d2_cv1_sp5.ghatREL1,0.497581749768816,0.705394747477479,dtp,real,d2,cv1,sp5.ghatREL1,real
dtp_real_d2_cv1_sp6.ghatREL1,0.149075647480641,0.386103156527684,dtp,real,d2,cv1,sp6.ghatREL1,real
dtp_real_d2_cv1_sp7.ghatREL1,0.119260385616659,0.34534097008125,dtp,real,d2,cv1,sp7.ghatREL1,real
dtp_real_d2_cv1_sp8.ghatREL1,0.121489889265555,-0.348553997632439,dtp,real,d2,cv1,sp8.ghatREL1,real
dtp_real_d2_cv1_sp9.ghatREL1,0.0560056047409022,0.236655033204245,dtp,real,d2,cv1,sp9.ghatREL1,real
dtp_real_d2_cv2_sp10.ghatREL1,0.00245919610606728,0.0495902823753533,dtp,real,d2,cv2,sp10.ghatREL1,real
dtp_real_d2_cv2_sp1.ghatREL1,0.00097906427605543,-0.0312900028132857,dtp,real,d2,cv2,sp1.ghatREL1,real
dtp_real_d2_cv2_sp2.ghatREL1,0.0894746376373234,0.299123114515284,dtp,real,d2,cv2,sp2.ghatREL1,real
dtp_real_d2_cv2_sp3.ghatREL1,0.0635542691548845,0.252099720656102,dtp,real,d2,cv2,sp3.ghatREL1,real
dtp_real_d2_cv2_sp4.ghatREL1,0.129184162392761,0.359421983736055,dtp,real,d2,cv2,sp4.ghatREL1,real
dtp_real_d2_cv2_sp5.ghatREL1,0.338454245688762,0.581768206151524,dtp,real,d2,cv2,sp5.ghatREL1,real
dtp_real_d2_cv2_sp6.ghatREL1,0.288758152632023,0.537362217346943,dtp,real,d2,cv2,sp6.ghatREL1,real
dtp_real_d2_cv2_sp7.ghatREL1,0.0802076497599003,0.283209550968714,dtp,real,d2,cv2,sp7.ghatREL1,real
dtp_real_d2_cv2_sp8.ghatREL1,0.240033164000535,0.489931795253722,dtp,real,d2,cv2,sp8.ghatREL1,real
dtp_real_d2_cv2_sp9.ghatREL1,0.413192691628202,0.642800662436033,dtp,real,d2,cv2,sp9.ghatREL1,real
dtp_real_d2_cv3_sp10.ghatREL1,0.227594704145923,0.477068867298971,dtp,real,d2,cv3,sp10.ghatREL1,real
dtp_real_d2_cv3_sp1.ghatREL1,0.0915403207526444,0.302556310052599,dtp,real,d2,cv3,sp1.ghatREL1,real
dtp_real_d2_cv3_sp2.ghatREL1,0.0757860236323313,0.275292614561908,dtp,real,d2,cv3,sp2.ghatREL1,real
dtp_real_d2_cv3_sp3.ghatREL1,0.0152038825800636,0.123304024995389,dtp,real,d2,cv3,sp3.ghatREL1,real
dtp_real_d2_cv3_sp4.ghatREL1,0.53518949652483,0.731566467605528,dtp,real,d2,cv3,sp4.ghatREL1,real
dtp_real_d2_cv3_sp5.ghatREL1,0.037718427451941,-0.194212325695207,dtp,real,d2,cv3,sp5.ghatREL1,real
dtp_real_d2_cv3_sp6.ghatREL1,0.00829761296093644,0.0910912342705732,dtp,real,d2,cv3,sp6.ghatREL1,real
dtp_real_d2_cv3_sp7.ghatREL1,5.39868410287037e-05,0.00734757381920752,dtp,real,d2,cv3,sp7.ghatREL1,real
dtp_real_d2_cv3_sp8.ghatREL1,0.2366108486852,0.486426611818474,dtp,real,d2,cv3,sp8.ghatREL1,real
dtp_real_d2_cv3_sp9.ghatREL1,0.343924879916342,0.586451089108327,dtp,real,d2,cv3,sp9.ghatREL1,real
dtp_real_d2_cv4_sp10.ghatREL1,0.0036527519567646,0.0604380009328949,dtp,real,d2,cv4,sp10.ghatREL1,real
dtp_real_d2_cv4_sp1.ghatREL1,0.225858161518018,0.475245369801766,dtp,real,d2,cv4,sp1.ghatREL1,real
dtp_real_d2_cv4_sp2.ghatREL1,0.0568509912689339,0.238434459063563,dtp,real,d2,cv4,sp2.ghatREL1,real
dtp_real_d2_cv4_sp3.ghatREL1,0.132925751150355,0.364589839614813,dtp,real,d2,cv4,sp3.ghatREL1,real
dtp_real_d2_cv4_sp4.ghatREL1,0.155928869685409,0.394878297308689,dtp,real,d2,cv4,sp4.ghatREL1,real
dtp_real_d2_cv4_sp5.ghatREL1,0.310770426286034,0.557467870182699,dtp,real,d2,cv4,sp5.ghatREL1,real
dtp_real_d2_cv4_sp6.ghatREL1,0.0106029461569542,-0.102970608218822,dtp,real,d2,cv4,sp6.ghatREL1,real
dtp_real_d2_cv4_sp7.ghatREL1,0.0767694528734185,0.277073010005339,dtp,real,d2,cv4,sp7.ghatREL1,real
dtp_real_d2_cv4_sp8.ghatREL1,0.159762407976507,0.399702899634851,dtp,real,d2,cv4,sp8.ghatREL1,real
dtp_real_d2_cv4_sp9.ghatREL1,0.06031414983634,0.245589392760233,dtp,real,d2,cv4,sp9.ghatREL1,real
dtp_real_d2_cv5_sp10.ghatREL1,0.545206639560168,0.738381093717985,dtp,real,d2,cv5,sp10.ghatREL1,real
dtp_real_d2_cv5_sp1.ghatREL1,0.0784900453597339,0.28016074914187,dtp,real,d2,cv5,sp1.ghatREL1,real
dtp_real_d2_cv5_sp2.ghatREL1,0.154457391446523,0.393010675995606,dtp,real,d2,cv5,sp2.ghatREL1,real
dtp_real_d2_cv5_sp3.ghatREL1,0.411687471365002,0.64162876444639,dtp,real,d2,cv5,sp3.ghatREL1,real
dtp_real_d2_cv5_sp4.ghatREL1,0.267658108670553,0.517356848481348,dtp,real,d2,cv5,sp4.ghatREL1,real
dtp_real_d2_cv5_sp5.ghatREL1,0.0332673430414722,-0.182393374445105,dtp,real,d2,cv5,sp5.ghatREL1,real
dtp_real_d2_cv5_sp6.ghatREL1,0.201372636653532,0.448745625776489,dtp,real,d2,cv5,sp6.ghatREL1,real
dtp_real_d2_cv5_sp7.ghatREL1,0.198434156298676,0.445459488953458,dtp,real,d2,cv5,sp7.ghatREL1,real
dtp_real_d2_cv5_sp8.ghatREL1,0.0258825346892131,0.160880498163118,dtp,real,d2,cv5,sp8.ghatREL1,real
dtp_real_d2_cv5_sp9.ghatREL1,0.315558271438314,0.561745735576438,dtp,real,d2,cv5,sp9.ghatREL1,real
dts_real_a2_cv1_sp10.ghatREL1,0.610152424178764,0.781122541077112,dts,real,a2,cv1,sp10.ghatREL1,real
dts_real_a2_cv1_sp1.ghatREL1,0.491993737122159,0.701422652273334,dts,real,a2,cv1,sp1.ghatREL1,real
dts_real_a2_cv1_sp2.ghatREL1,0.187998165377229,0.433587552147463,dts,real,a2,cv1,sp2.ghatREL1,real
dts_real_a2_cv1_sp3.ghatREL1,0.24668607181711,0.496675016300508,dts,real,a2,cv1,sp3.ghatREL1,real
dts_real_a2_cv1_sp4.ghatREL1,0.000131925280496368,0.0114858730837655,dts,real,a2,cv1,sp4.ghatREL1,real
dts_real_a2_cv1_sp5.ghatREL1,0.116610477839901,0.341482763605868,dts,real,a2,cv1,sp5.ghatREL1,real
dts_real_a2_cv1_sp6.ghatREL1,0.476363547071392,0.6901909497171,dts,real,a2,cv1,sp6.ghatREL1,real
dts_real_a2_cv1_sp7.ghatREL1,0.189686932930386,0.435530633745075,dts,real,a2,cv1,sp7.ghatREL1,real
dts_real_a2_cv1_sp8.ghatREL1,0.294522621531862,0.542699384127034,dts,real,a2,cv1,sp8.ghatREL1,real
dts_real_a2_cv1_sp9.ghatREL1,0.0130675273221946,0.114313285851622,dts,real,a2,cv1,sp9.ghatREL1,real
dts_real_a2_cv2_sp10.ghatREL1,0.0732384786043136,0.270626086333734,dts,real,a2,cv2,sp10.ghatREL1,real
