file,R2,r,trait,cs,mode,sp,cv
dtp_cs9_d2_sp10_cv3.ghatREL1,0.730329725136883,0.854593309789448,dtp,cs9,d2,sp10,cv3.ghatREL1
dtp_cs9_d2_sp10_cv4.ghatREL1,0.492538371705908,0.701810780556916,dtp,cs9,d2,sp10,cv4.ghatREL1
dtp_cs9_d2_sp10_cv5.ghatREL1,0.622350430881999,0.788891900631512,dtp,cs9,d2,sp10,cv5.ghatREL1
dtp_cs9_d2_sp1_cv1.ghatREL1,0.649728652581292,0.80605747473818,dtp,cs9,d2,sp1,cv1.ghatREL1
dtp_cs9_d2_sp1_cv2.ghatREL1,0.448983708570976,0.670062466170861,dtp,cs9,d2,sp1,cv2.ghatREL1
dtp_cs9_d2_sp1_cv3.ghatREL1,0.764500203630018,0.874357022977467,dtp,cs9,d2,sp1,cv3.ghatREL1
dtp_cs9_d2_sp1_cv4.ghatREL1,0.605447226536208,0.778104894301667,dtp,cs9,d2,sp1,cv4.ghatREL1
dtp_cs9_d2_sp1_cv5.ghatREL1,0.187411857020612,0.432910911182211,dtp,cs9,d2,sp1,cv5.ghatREL1
dtp_cs9_d2_sp2_cv1.ghatREL1,0.322896820811207,0.56824010841475,dtp,cs9,d2,sp2,cv1.ghatREL1
dtp_cs9_d2_sp2_cv2.ghatREL1,0.661241332883666,0.813167469149908,dtp,cs9,d2,sp2,cv2.ghatREL1
dtp_cs9_d2_sp2_cv3.ghatREL1,0.529716444826006,0.727816216380211,dtp,cs9,d2,sp2,cv3.ghatREL1
dtp_cs9_d2_sp2_cv4.ghatREL1,0.544824074681262,0.738121991733929,dtp,cs9,d2,sp2,cv4.ghatREL1
dtp_cs9_d2_sp2_cv5.ghatREL1,0.765338230091215,0.874836116133311,dtp,cs9,d2,sp2,cv5.ghatREL1
dtp_cs9_d2_sp3_cv1.ghatREL1,0.472134105535548,0.687120153638029,dtp,cs9,d2,sp3,cv1.ghatREL1
dtp_cs9_d2_sp3_cv2.ghatREL1,0.549182333451522,0.741068372993695,dtp,cs9,d2,sp3,cv2.ghatREL1
dtp_cs9_d2_sp3_cv3.ghatREL1,0.484536418388319,0.696086502087434,dtp,cs9,d2,sp3,cv3.ghatREL1
dtp_cs9_d2_sp3_cv4.ghatREL1,0.637422366530334,0.79838735368888,dtp,cs9,d2,sp3,cv4.ghatREL1
dtp_cs9_d2_sp3_cv5.ghatREL1,0.897426121851394,0.947325773876861,dtp,cs9,d2,sp3,cv5.ghatREL1
dtp_cs9_d2_sp4_cv1.ghatREL1,0.536572422952878,0.732511039475091,dtp,cs9,d2,sp4,cv1.ghatREL1
dtp_cs9_d2_sp4_cv2.ghatREL1,0.50778354182011,0.71258932199417,dtp,cs9,d2,sp4,cv2.ghatREL1
dtp_cs9_d2_sp4_cv3.ghatREL1,0.692838212280021,0.832369036113202,dtp,cs9,d2,sp4,cv3.ghatREL1
dtp_cs9_d2_sp4_cv4.ghatREL1,0.405054763357756,0.636439127770878,dtp,cs9,d2,sp4,cv4.ghatREL1
dtp_cs9_d2_sp4_cv5.ghatREL1,0.651321763340778,0.807045081355916,dtp,cs9,d2,sp4,cv5.ghatREL1
dtp_cs9_d2_sp5_cv1.ghatREL1,0.466225711753128,0.682807228837779,dtp,cs9,d2,sp5,cv1.ghatREL1
dtp_cs9_d2_sp5_cv2.ghatREL1,0.757224826355237,0.870186661788858,dtp,cs9,d2,sp5,cv2.ghatREL1
dtp_cs9_d2_sp5_cv3.ghatREL1,0.0107342558065301,-0.103606253703771,dtp,cs9,d2,sp5,cv3.ghatREL1
dtp_cs9_d2_sp5_cv4.ghatREL1,0.62491466315247,0.79051544143835,dtp,cs9,d2,sp5,cv4.ghatREL1
dtp_cs9_d2_sp5_cv5.ghatREL1,0.125997628071144,0.354961445893979,dtp,cs9,d2,sp5,cv5.ghatREL1
dtp_cs9_d2_sp6_cv1.ghatREL1,0.669698364346359,0.818351003143736,dtp,cs9,d2,sp6,cv1.ghatREL1
dtp_cs9_d2_sp6_cv2.ghatREL1,0.57707554192782,0.759654883435775,dtp,cs9,d2,sp6,cv2.ghatREL1
dtp_cs9_d2_sp6_cv3.ghatREL1,0.437391995264957,0.661356178821183,dtp,cs9,d2,sp6,cv3.ghatREL1
dtp_cs9_d2_sp6_cv4.ghatREL1,0.579496705256433,0.761246809685553,dtp,cs9,d2,sp6,cv4.ghatREL1
dtp_cs9_d2_sp6_cv5.ghatREL1,0.545366964205139,0.738489650709567,dtp,cs9,d2,sp6,cv5.ghatREL1
dtp_cs9_d2_sp7_cv1.ghatREL1,0.521080458262151,0.72185902935556,dtp,cs9,d2,sp7,cv1.ghatREL1
dtp_cs9_d2_sp7_cv2.ghatREL1,0.307100705344028,0.554166676500878,dtp,cs9,d2,sp7,cv2.ghatREL1
dtp_cs9_d2_sp7_cv3.ghatREL1,0.625645282529557,0.790977422262834,dtp,cs9,d2,sp7,cv3.ghatREL1
dtp_cs9_d2_sp7_cv4.ghatREL1,0.559547405048038,0.748029013506855,dtp,cs9,d2,sp7,cv4.ghatREL1
dtp_cs9_d2_sp7_cv5.ghatREL1,0.786962802022556,0.887109239058277,dtp,cs9,d2,sp7,cv5.ghatREL1
dtp_cs9_d2_sp8_cv1.ghatREL1,0.309915651783029,0.556700684194863,dtp,cs9,d2,sp8,cv1.ghatREL1
dtp_cs9_d2_sp8_cv2.ghatREL1,0.318387776667139,0.564258607969022,dtp,cs9,d2,sp8,cv2.ghatREL1
dtp_cs9_d2_sp8_cv3.ghatREL1,0.334238165582415,0.578133345848875,dtp,cs9,d2,sp8,cv3.ghatREL1
dtp_cs9_d2_sp8_cv4.ghatREL1,0.289906055001658,0.538429247906963,dtp,cs9,d2,sp8,cv4.ghatREL1
dtp_cs9_d2_sp8_cv5.ghatREL1,0.612404083249555,0.782562510761636,dtp,cs9,d2,sp8,cv5.ghatREL1
dtp_cs9_d2_sp9_cv1.ghatREL1,0.656274497942987,0.810107707618553,dtp,cs9,d2,sp9,cv1.ghatREL1
dtp_cs9_d2_sp9_cv2.ghatREL1,0.644831191272873,0.803013817610179,dtp,cs9,d2,sp9,cv2.ghatREL1
dtp_cs9_d2_sp9_cv3.ghatREL1,0.53872705680918,0.733980283665154,dtp,cs9,d2,sp9,cv3.ghatREL1
dtp_cs9_d2_sp9_cv4.ghatREL1,0.699411790116599,0.836308430016462,dtp,cs9,d2,sp9,cv4.ghatREL1
dtp_cs9_d2_sp9_cv5.ghatREL1,0.407544994733754,0.638392508362805,dtp,cs9,d2,sp9,cv5.ghatREL1
dts_cs10_a2_sp10_cv1.ghatREL1,0.214641100038595,0.463293751348532,dts,cs10,a2,sp10,cv1.ghatREL1
dts_cs10_a2_sp10_cv2.ghatREL1,0.0157785084167243,0.125612532880777,dts,cs10,a2,sp10,cv2.ghatREL1
dts_cs10_a2_sp10_cv3.ghatREL1,0.505039341304862,0.710661200084022,dts,cs10,a2,sp10,cv3.ghatREL1
dts_cs10_a2_sp10_cv4.ghatREL1,0.114677956302787,0.338641338738771,dts,cs10,a2,sp10,cv4.ghatREL1
dts_cs10_a2_sp10_cv5.ghatREL1,0.487559442342838,0.698254568436783,dts,cs10,a2,sp10,cv5.ghatREL1
dts_cs10_a2_sp1_cv1.ghatREL1,0.377921468632631,0.614753177000844,dts,cs10,a2,sp1,cv1.ghatREL1
dts_cs10_a2_sp1_cv2.ghatREL1,0.141628992947373,0.376336276416948,dts,cs10,a2,sp1,cv2.ghatREL1
dts_cs10_a2_sp1_cv3.ghatREL1,0.314747542110175,0.561023655570935,dts,cs10,a2,sp1,cv3.ghatREL1
dts_cs10_a2_sp1_cv4.ghatREL1,0.234321998792047,0.484068175768711,dts,cs10,a2,sp1,cv4.ghatREL1
dts_cs10_a2_sp1_cv5.ghatREL1,0.12951829511861,0.359886503107035,dts,cs10,a2,sp1,cv5.ghatREL1
dts_cs10_a2_sp2_cv1.ghatREL1,0.220740961702052,0.469830779858081,dts,cs10,a2,sp2,cv1.ghatREL1
dts_cs10_a2_sp2_cv2.ghatREL1,0.371675938799255,0.609652309762913,dts,cs10,a2,sp2,cv2.ghatREL1
dts_cs10_a2_sp2_cv3.ghatREL1,0.199624333974615,0.446793390701581,dts,cs10,a2,sp2,cv3.ghatREL1
dts_cs10_a2_sp2_cv4.ghatREL1,0.417542980803355,0.646175657854236,dts,cs10,a2,sp2,cv4.ghatREL1
dts_cs10_a2_sp2_cv5.ghatREL1,0.299565850388441,0.547326091455944,dts,cs10,a2,sp2,cv5.ghatREL1
dts_cs10_a2_sp3_cv1.ghatREL1,0.233355972689434,0.483069324931147,dts,cs10,a2,sp3,cv1.ghatREL1
dts_cs10_a2_sp3_cv2.ghatREL1,0.204872000740164,0.452627883299476,dts,cs10,a2,sp3,cv2.ghatREL1
dts_cs10_a2_sp3_cv3.ghatREL1,0.398500187113932,0.631268712288144,dts,cs10,a2,sp3,cv3.ghatREL1
dts_cs10_a2_sp3_cv4.ghatREL1,0.205171731076634,0.452958862455117,dts,cs10,a2,sp3,cv4.ghatREL1
dts_cs10_a2_sp3_cv5.ghatREL1,0.264854393745401,0.514640062320649,dts,cs10,a2,sp3,cv5.ghatREL1
dts_cs10_a2_sp4_cv1.ghatREL1,0.0758652603854977,0.275436490657098,dts,cs10,a2,sp4,cv1.ghatREL1
dts_cs10_a2_sp4_cv2.ghatREL1,0.237308112582275,0.487142805122148,dts,cs10,a2,sp4,cv2.ghatREL1
dts_cs10_a2_sp4_cv3.ghatREL1,0.248567250409712,0.498565191734954,dts,cs10,a2,sp4,cv3.ghatREL1
dts_cs10_a2_sp4_cv4.ghatREL1,0.213209884052366,0.461746558246368,dts,cs10,a2,sp4,cv4.ghatREL1
dts_cs10_a2_sp4_cv5.ghatREL1,0.615610750443879,0.784608660699001,dts,cs10,a2,sp4,cv5.ghatREL1
dts_cs10_a2_sp5_cv1.ghatREL1,0.15165174397219,0.389424888742604,dts,cs10,a2,sp5,cv1.ghatREL1
dts_cs10_a2_sp5_cv2.ghatREL1,0.561377806188947,0.749251497288425,dts,cs10,a2,sp5,cv2.ghatREL1
dts_cs10_a2_sp5_cv3.ghatREL1,0.000579085832679482,0.0240642023071508,dts,cs10,a2,sp5,cv3.ghatREL1
dts_cs10_a2_sp5_cv4.ghatREL1,0.0531172240753395,0.230471742466055,dts,cs10,a2,sp5,cv4.ghatREL1
dts_cs10_a2_sp5_cv5.ghatREL1,0.0199878230984883,0.141378297834174,dts,cs10,a2,sp5,cv5.ghatREL1
dts_cs10_a2_sp6_cv1.ghatREL1,0.169575694241288,0.411795694782362,dts,cs10,a2,sp6,cv1.ghatREL1
dts_cs10_a2_sp6_cv2.ghatREL1,0.343576609316165,0.586154083254707,dts,cs10,a2,sp6,cv2.ghatREL1
dts_cs10_a2_sp6_cv3.ghatREL1,0.135482715913535,0.368079768411054,dts,cs10,a2,sp6,cv3.ghatREL1
dts_cs10_a2_sp6_cv4.ghatREL1,0.000387939221391566,-0.0196961727599949,dts,cs10,a2,sp6,cv4.ghatREL1
dts_cs10_a2_sp6_cv5.ghatREL1,0.301240828604295,0.548854105026368,dts,cs10,a2,sp6,cv5.ghatREL1
dts_cs10_a2_sp7_cv1.ghatREL1,0.235074108239967,0.48484441652964,dts,cs10,a2,sp7,cv1.ghatREL1
dts_cs10_a2_sp7_cv2.ghatREL1,0.106133579614094,0.325781490594684,dts,cs10,a2,sp7,cv2.ghatREL1
dts_cs10_a2_sp7_cv3.ghatREL1,0.55684371858755,0.746219618200668,dts,cs10,a2,sp7,cv3.ghatREL1
dts_cs10_a2_sp7_cv4.ghatREL1,0.351821865068064,0.593145736786554,dts,cs10,a2,sp7,cv4.ghatREL1
dts_cs10_a2_sp7_cv5.ghatREL1,0.3214871743431,0.566998390070995,dts,cs10,a2,sp7,cv5.ghatREL1
dts_cs10_a2_sp8_cv1.ghatREL1,0.0539033604106673,0.232170972368785,dts,cs10,a2,sp8,cv1.ghatREL1
dts_cs10_a2_sp8_cv2.ghatREL1,0.239767972741611,0.489661079463756,dts,cs10,a2,sp8,cv2.ghatREL1
dts_cs10_a2_sp8_cv3.ghatREL1,0.0479744062113461,0.219030605649864,dts,cs10,a2,sp8,cv3.ghatREL1
dts_cs10_a2_sp8_cv4.ghatREL1,0.222549253764765,0.471751262600075,dts,cs10,a2,sp8,cv4.ghatREL1
dts_cs10_a2_sp8_cv5.ghatREL1,0.250556764809833,0.50055645516748,dts,cs10,a2,sp8,cv5.ghatREL1
dts_cs10_a2_sp9_cv1.ghatREL1,0.117324433636437,0.34252654442603,dts,cs10,a2,sp9,cv1.ghatREL1
dts_cs10_a2_sp9_cv2.ghatREL1,0.28022912926484,0.529366724742725,dts,cs10,a2,sp9,cv2.ghatREL1
dts_cs10_a2_sp9_cv3.ghatREL1,0.120550359903037,0.347203628873658,dts,cs10,a2,sp9,cv3.ghatREL1
dts_cs10_a2_sp9_cv4.ghatREL1,0.153188252021022,0.391392708185809,dts,cs10,a2,sp9,cv4.ghatREL1
dts_cs10_a2_sp9_cv5.ghatREL1,0.147802806186096,0.384451305351011,dts,cs10,a2,sp9,cv5.ghatREL1
dts_cs10_d2_sp10_cv1.ghatREL1,0.313069449415555,0.559526093596675,dts,cs10,d2,sp10,cv1.ghatREL1
dts_cs10_d2_sp10_cv2.ghatREL1,0.34260868106203,0.585327840668825,dts,cs10,d2,sp10,cv2.ghatREL1
dts_cs10_d2_sp10_cv3.ghatREL1,0.791085872027876,0.889430082709077,dts,cs10,d2,sp10,cv3.ghatREL1
dts_cs10_d2_sp10_cv4.ghatREL1,0.259515644038127,0.509426779859606,dts,cs10,d2,sp10,cv4.ghatREL1
dts_cs10_d2_sp10_cv5.ghatREL1,0.776746898105604,0.881332456060483,dts,cs10,d2,sp10,cv5.ghatREL1
dts_cs10_d2_sp1_cv1.ghatREL1,0.624211510426291,0.79007057306692,dts,cs10,d2,sp1,cv1.ghatREL1
dts_cs10_d2_sp1_cv2.ghatREL1,0.507954543414257,0.712709297970959,dts,cs10,d2,sp1,cv2.ghatREL1
dts_cs10_d2_sp1_cv3.ghatREL1,0.558731386298937,0.747483368576812,dts,cs10,d2,sp1,cv3.ghatREL1
dts_cs10_d2_sp1_cv4.ghatREL1,0.734331373877191,0.856931370575959,dts,cs10,d2,sp1,cv4.ghatREL1
dts_cs10_d2_sp1_cv5.ghatREL1,0.214724621483905,0.463383881338038,dts,cs10,d2,sp1,cv5.ghatREL1
dts_cs10_d2_sp2_cv1.ghatREL1,0.717171753494251,0.846859937353428,dts,cs10,d2,sp2,cv1.ghatREL1
dts_cs10_d2_sp2_cv2.ghatREL1,0.784283880683376,0.885598035614,dts,cs10,d2,sp2,cv2.ghatREL1
dts_cs10_d2_sp2_cv3.ghatREL1,0.557206426729761,0.746462609063415,dts,cs10,d2,sp2,cv3.ghatREL1
dts_cs10_d2_sp2_cv4.ghatREL1,0.477508167896934,0.691019658111789,dts,cs10,d2,sp2,cv4.ghatREL1
dts_cs10_d2_sp2_cv5.ghatREL1,0.587557218132085,0.766522809922891,dts,cs10,d2,sp2,cv5.ghatREL1
dts_cs10_d2_sp3_cv1.ghatREL1,0.379169645798119,0.615767525774232,dts,cs10,d2,sp3,cv1.ghatREL1
dts_cs10_d2_sp3_cv2.ghatREL1,0.409476834902006,0.639903770032656,dts,cs10,d2,sp3,cv2.ghatREL1
dts_cs10_d2_sp3_cv3.ghatREL1,0.457620115071772,0.676476248712231,dts,cs10,d2,sp3,cv3.ghatREL1
dts_cs10_d2_sp3_cv4.ghatREL1,0.472922354745493,0.687693503492285,dts,cs10,d2,sp3,cv4.ghatREL1
dts_cs10_d2_sp3_cv5.ghatREL1,0.755899169266165,0.869424619657256,dts,cs10,d2,sp3,cv5.ghatREL1
dts_cs10_d2_sp4_cv1.ghatREL1,0.682318132916122,0.826025503792784,dts,cs10,d2,sp4,cv1.ghatREL1
dts_cs10_d2_sp4_cv2.ghatREL1,0.631478476017791,0.794656199886335,dts,cs10,d2,sp4,cv2.ghatREL1
dts_cs10_d2_sp4_cv3.ghatREL1,0.262801320757603,0.512641512908975,dts,cs10,d2,sp4,cv3.ghatREL1
dts_cs10_d2_sp4_cv4.ghatREL1,0.616898152352303,0.785428642431827,dts,cs10,d2,sp4,cv4.ghatREL1
dts_cs10_d2_sp4_cv5.ghatREL1,0.682820086640183,0.826329284631849,dts,cs10,d2,sp4,cv5.ghatREL1
dts_cs10_d2_sp5_cv1.ghatREL1,0.0709770598729004,0.266415202030403,dts,cs10,d2,sp5,cv1.ghatREL1
dts_cs10_d2_sp5_cv2.ghatREL1,0.691558786055338,0.831600135915897,dts,cs10,d2,sp5,cv2.ghatREL1
dts_cs10_d2_sp5_cv3.ghatREL1,0.000142171363728517,-0.0119235633821654,dts,cs10,d2,sp5,cv3.ghatREL1
dts_cs10_d2_sp5_cv4.ghatREL1,0.450632291985911,0.671291510437836,dts,cs10,d2,sp5,cv4.ghatREL1
dts_cs10_d2_sp5_cv5.ghatREL1,0.273434239128872,0.52290939858533,dts,cs10,d2,sp5,cv5.ghatREL1
dts_cs10_d2_sp6_cv1.ghatREL1,0.59632141105215,0.772218499553171,dts,cs10,d2,sp6,cv1.ghatREL1
dts_cs10_d2_sp6_cv2.ghatREL1,0.434910049241,0.659477102893648,dts,cs10,d2,sp6,cv2.ghatREL1
dts_cs10_d2_sp6_cv3.ghatREL1,0.409661470904963,0.640048022342826,dts,cs10,d2,sp6,cv3.ghatREL1
dts_cs10_d2_sp6_cv4.ghatREL1,0.310618386863824,0.557331487414648,dts,cs10,d2,sp6,cv4.ghatREL1
dts_cs10_d2_sp6_cv5.ghatREL1,0.843522169484487,0.91843462994624,dts,cs10,d2,sp6,cv5.ghatREL1
dts_cs10_d2_sp7_cv1.ghatREL1,0.483488260582134,0.695333201121688,dts,cs10,d2,sp7,cv1.ghatREL1
dts_cs10_d2_sp7_cv2.ghatREL1,0.648671617096758,0.805401525387653,dts,cs10,d2,sp7,cv2.ghatREL1
dts_cs10_d2_sp7_cv3.ghatREL1,0.842732139716028,0.918004433385824,dts,cs10,d2,sp7,cv3.ghatREL1
dts_cs10_d2_sp7_cv4.ghatREL1,0.303553236794031,0.55095665600302,dts,cs10,d2,sp7,cv4.ghatREL1
dts_cs10_d2_sp7_cv5.ghatREL1,0.65230039518153,0.807651159338938,dts,cs10,d2,sp7,cv5.ghatREL1
dts_cs10_d2_sp8_cv1.ghatREL1,0.510014276075065,0.714152838036134,dts,cs10,d2,sp8,cv1.ghatREL1
dts_cs10_d2_sp8_cv2.ghatREL1,0.497674107657973,0.70546020983325,dts,cs10,d2,sp8,cv2.ghatREL1
dts_cs10_d2_sp8_cv3.ghatREL1,0.46892627920961,0.684781920913228,dts,cs10,d2,sp8,cv3.ghatREL1
dts_cs10_d2_sp8_cv4.ghatREL1,0.571027714664795,0.755663757675856,dts,cs10,d2,sp8,cv4.ghatREL1
dts_cs10_d2_sp8_cv5.ghatREL1,0.408116101335202,0.638839652287804,dts,cs10,d2,sp8,cv5.ghatREL1
dts_cs10_d2_sp9_cv1.ghatREL1,0.533142002826706,0.730165736546646,dts,cs10,d2,sp9,cv1.ghatREL1
dts_cs10_d2_sp9_cv2.ghatREL1,0.591489170152128,0.769083331084563,dts,cs10,d2,sp9,cv2.ghatREL1
dts_cs10_d2_sp9_cv3.ghatREL1,0.188394175140171,0.434043978348014,dts,cs10,d2,sp9,cv3.ghatREL1
dts_cs10_d2_sp9_cv4.ghatREL1,0.594111601703721,0.770786352826593,dts,cs10,d2,sp9,cv4.ghatREL1
dts_cs10_d2_sp9_cv5.ghatREL1,0.649641160609212,0.806003201364121,dts,cs10,d2,sp9,cv5.ghatREL1
dts_cs1_a2_sp10_cv1.ghatREL1,0.209439886462995,0.457646027474286,dts,cs1,a2,sp10,cv1.ghatREL1
dts_cs1_a2_sp10_cv2.ghatREL1,0.154392653300523,0.392928305547618,dts,cs1,a2,sp10,cv2.ghatREL1
dts_cs1_a2_sp10_cv3.ghatREL1,0.57115013260744,0.755744753608942,dts,cs1,a2,sp10,cv3.ghatREL1
dts_cs1_a2_sp10_cv4.ghatREL1,0.535021222993765,0.731451449512382,dts,cs1,a2,sp10,cv4.ghatREL1
dts_cs1_a2_sp10_cv5.ghatREL1,0.807506255480319,0.898613518416187,dts,cs1,a2,sp10,cv5.ghatREL1
dts_cs1_a2_sp1_cv1.ghatREL1,0.307420153466534,0.554454825451573,dts,cs1,a2,sp1,cv1.ghatREL1
dts_cs1_a2_sp1_cv2.ghatREL1,0.57849028841051,0.76058549053378,dts,cs1,a2,sp1,cv2.ghatREL1
dts_cs1_a2_sp1_cv3.ghatREL1,0.700489528330207,0.836952524537806,dts,cs1,a2,sp1,cv3.ghatREL1
dts_cs1_a2_sp1_cv4.ghatREL1,0.314901578948292,0.561160920724432,dts,cs1,a2,sp1,cv4.ghatREL1
dts_cs1_a2_sp1_cv5.ghatREL1,0.395578811749785,0.628950563836129,dts,cs1,a2,sp1,cv5.ghatREL1
dts_cs1_a2_sp2_cv1.ghatREL1,0.659035851558528,0.811810231247751,dts,cs1,a2,sp2,cv1.ghatREL1
dts_cs1_a2_sp2_cv2.ghatREL1,0.423441927122724,0.650724155939154,dts,cs1,a2,sp2,cv2.ghatREL1
dts_cs1_a2_sp2_cv3.ghatREL1,0.612716830801597,0.78276230798474,dts,cs1,a2,sp2,cv3.ghatREL1
dts_cs1_a2_sp2_cv4.ghatREL1,0.692954603908538,0.83243894905785,dts,cs1,a2,sp2,cv4.ghatREL1
dts_cs1_a2_sp2_cv5.ghatREL1,0.642859961409364,0.80178548341147,dts,cs1,a2,sp2,cv5.ghatREL1
dts_cs1_a2_sp3_cv1.ghatREL1,0.70386500506108,0.838966629289318,dts,cs1,a2,sp3,cv1.ghatREL1
dts_cs1_a2_sp3_cv2.ghatREL1,0.43124916540834,0.656695641380648,dts,cs1,a2,sp3,cv2.ghatREL1
dts_cs1_a2_sp3_cv3.ghatREL1,0.563371051035147,0.750580476055131,dts,cs1,a2,sp3,cv3.ghatREL1
dts_cs1_a2_sp3_cv4.ghatREL1,0.196808496320015,0.443631036245228,dts,cs1,a2,sp3,cv4.ghatREL1
dts_cs1_a2_sp3_cv5.ghatREL1,0.230349629124567,0.479947527470001,dts,cs1,a2,sp3,cv5.ghatREL1
dts_cs1_a2_sp4_cv1.ghatREL1,0.312045466786798,0.558610299570996,dts,cs1,a2,sp4,cv1.ghatREL1
dts_cs1_a2_sp4_cv2.ghatREL1,0.26208391498559,0.511941319865461,dts,cs1,a2,sp4,cv2.ghatREL1
dts_cs1_a2_sp4_cv3.ghatREL1,0.73612416473644,0.857976785662899,dts,cs1,a2,sp4,cv3.ghatREL1
dts_cs1_a2_sp4_cv4.ghatREL1,0.752691357649385,0.867577868349225,dts,cs1,a2,sp4,cv4.ghatREL1
dts_cs1_a2_sp4_cv5.ghatREL1,0.788446805896191,0.887945271903731,dts,cs1,a2,sp4,cv5.ghatREL1
dts_cs1_a2_sp5_cv1.ghatREL1,0.624136674243029,0.790023211205234,dts,cs1,a2,sp5,cv1.ghatREL1
dts_cs1_a2_sp5_cv2.ghatREL1,0.684080631933251,0.827091670816029,dts,cs1,a2,sp5,cv2.ghatREL1
dts_cs1_a2_sp5_cv3.ghatREL1,0.0429673120737329,0.207285580959537,dts,cs1,a2,sp5,cv3.ghatREL1
dts_cs1_a2_sp5_cv4.ghatREL1,0.701404003406145,0.837498658748863,dts,cs1,a2,sp5,cv4.ghatREL1
dts_cs1_a2_sp5_cv5.ghatREL1,0.228731947583257,0.478259289071584,dts,cs1,a2,sp5,cv5.ghatREL1
dts_cs1_a2_sp6_cv1.ghatREL1,0.621353208208377,0.788259607114545,dts,cs1,a2,sp6,cv1.ghatREL1
dts_cs1_a2_sp6_cv2.ghatREL1,0.68593040407994,0.828209154791192,dts,cs1,a2,sp6,cv2.ghatREL1
dts_cs1_a2_sp6_cv3.ghatREL1,0.150519409985621,0.38796831054304,dts,cs1,a2,sp6,cv3.ghatREL1
dts_cs1_a2_sp6_cv4.ghatREL1,0.125203433122727,0.353840971515068,dts,cs1,a2,sp6,cv4.ghatREL1
dts_cs1_a2_sp6_cv5.ghatREL1,0.293823249980156,0.542054655897499,dts,cs1,a2,sp6,cv5.ghatREL1
dts_cs1_a2_sp7_cv1.ghatREL1,0.544730680348831,0.738058724187196,dts,cs1,a2,sp7,cv1.ghatREL1
dts_cs1_a2_sp7_cv2.ghatREL1,0.544695896830451,0.738035159616702,dts,cs1,a2,sp7,cv2.ghatREL1
dts_cs1_a2_sp7_cv3.ghatREL1,0.554197233439658,0.744444244681667,dts,cs1,a2,sp7,cv3.ghatREL1
dts_cs1_a2_sp7_cv4.ghatREL1,0.453798231113472,0.673645478804298,dts,cs1,a2,sp7,cv4.ghatREL1
dts_cs1_a2_sp7_cv5.ghatREL1,0.284626979649299,0.533504432642596,dts,cs1,a2,sp7,cv5.ghatREL1
dts_cs1_a2_sp8_cv1.ghatREL1,0.0314998913530593,0.177482087414644,dts,cs1,a2,sp8,cv1.ghatREL1
dts_cs1_a2_sp8_cv2.ghatREL1,0.592856975134867,0.769972061269022,dts,cs1,a2,sp8,cv2.ghatREL1
dts_cs1_a2_sp8_cv3.ghatREL1,0.279037455166505,0.528239959835022,dts,cs1,a2,sp8,cv3.ghatREL1
dts_cs1_a2_sp8_cv4.ghatREL1,0.376744622458821,0.613795261026688,dts,cs1,a2,sp8,cv4.ghatREL1
dts_cs1_a2_sp8_cv5.ghatREL1,0.388909401468687,0.623626010898108,dts,cs1,a2,sp8,cv5.ghatREL1
dts_cs1_a2_sp9_cv1.ghatREL1,0.725151007750558,0.85155798848379,dts,cs1,a2,sp9,cv1.ghatREL1
dts_cs1_a2_sp9_cv2.ghatREL1,0.519400752790623,0.720694632136679,dts,cs1,a2,sp9,cv2.ghatREL1
dts_cs1_a2_sp9_cv3.ghatREL1,0.47314958786784,0.687858697602814,dts,cs1,a2,sp9,cv3.ghatREL1
dts_cs1_a2_sp9_cv4.ghatREL1,0.660026196742603,0.81241996328414,dts,cs1,a2,sp9,cv4.ghatREL1
dts_cs1_a2_sp9_cv5.ghatREL1,0.378916214755583,0.615561706700135,dts,cs1,a2,sp9,cv5.ghatREL1
dts_cs1_d2_sp10_cv1.ghatREL1,0.570638373069546,0.755406098115144,dts,cs1,d2,sp10,cv1.ghatREL1
dts_cs1_d2_sp10_cv2.ghatREL1,0.340504712427919,0.583527816327481,dts,cs1,d2,sp10,cv2.ghatREL1
dts_cs1_d2_sp10_cv3.ghatREL1,0.756427344582209,0.869728316534657,dts,cs1,d2,sp10,cv3.ghatREL1
dts_cs1_d2_sp10_cv4.ghatREL1,0.301707309019562,0.549278899120986,dts,cs1,d2,sp10,cv4.ghatREL1
dts_cs1_d2_sp10_cv5.ghatREL1,0.781475044411968,0.884010771660599,dts,cs1,d2,sp10,cv5.ghatREL1
dts_cs1_d2_sp1_cv1.ghatREL1,0.740441275214578,0.860488974487517,dts,cs1,d2,sp1,cv1.ghatREL1
dts_cs1_d2_sp1_cv2.ghatREL1,0.686208715570331,0.828377157803335,dts,cs1,d2,sp1,cv2.ghatREL1
dts_cs1_d2_sp1_cv3.ghatREL1,0.616662242525791,0.785278449039442,dts,cs1,d2,sp1,cv3.ghatREL1
dts_cs1_d2_sp1_cv4.ghatREL1,0.780976054738989,0.883728496054636,dts,cs1,d2,sp1,cv4.ghatREL1
dts_cs1_d2_sp1_cv5.ghatREL1,0.260608672377899,0.510498454824203,dts,cs1,d2,sp1,cv5.ghatREL1
dts_cs1_d2_sp2_cv1.ghatREL1,0.68174762724252,0.825680099822274,dts,cs1,d2,sp2,cv1.ghatREL1
dts_cs1_d2_sp2_cv2.ghatREL1,0.789137253300106,0.888333976216212,dts,cs1,d2,sp2,cv2.ghatREL1
