file,R2,r,trait,cs,mode,sp,cv
asi_cs10_d2_sp9_cv5.ghatREL1,0.121667373824961,0.348808505952709,asi,cs10,d2,sp9,cv5.ghatREL1
asi_cs1_a2_sp10_cv1.ghatREL1,0.517691554440846,0.719507855718648,asi,cs1,a2,sp10,cv1.ghatREL1
asi_cs1_a2_sp10_cv2.ghatREL1,0.45763979923825,0.676490797600566,asi,cs1,a2,sp10,cv2.ghatREL1
asi_cs1_a2_sp10_cv3.ghatREL1,0.262583093561459,0.512428622894408,asi,cs1,a2,sp10,cv3.ghatREL1
asi_cs1_a2_sp10_cv4.ghatREL1,0.668147826044493,0.817403098871354,asi,cs1,a2,sp10,cv4.ghatREL1
asi_cs1_a2_sp10_cv5.ghatREL1,0.307520217120533,0.554545054184538,asi,cs1,a2,sp10,cv5.ghatREL1
asi_cs1_a2_sp1_cv1.ghatREL1,0.434137493244136,0.65889110879123,asi,cs1,a2,sp1,cv1.ghatREL1
asi_cs1_a2_sp1_cv2.ghatREL1,0.343086780067165,0.5857361010448,asi,cs1,a2,sp1,cv2.ghatREL1
asi_cs1_a2_sp1_cv3.ghatREL1,0.437591945016583,0.661507328014273,asi,cs1,a2,sp1,cv3.ghatREL1
asi_cs1_a2_sp1_cv4.ghatREL1,0.588610783160033,0.767209738702549,asi,cs1,a2,sp1,cv4.ghatREL1
asi_cs1_a2_sp1_cv5.ghatREL1,0.489344971856123,0.699531966286118,asi,cs1,a2,sp1,cv5.ghatREL1
