file,R2,r,trait,mode,cv,sp
dts_3d2_cv1_sp4.ghatREL1,0.554795799348028,0.74484615817498,dts,3d2,cv1,sp4.ghatREL1
dts_3d2_cv1_sp5.ghatREL1,0.267882823870745,0.517573979128341,dts,3d2,cv1,sp5.ghatREL1
dts_3d2_cv1_sp6.ghatREL1,0.542319894971007,0.736423719723236,dts,3d2,cv1,sp6.ghatREL1
dts_3d2_cv1_sp7.ghatREL1,0.531606531767073,0.72911352460853,dts,3d2,cv1,sp7.ghatREL1
dts_3d2_cv1_sp8.ghatREL1,0.191088486260843,0.437136690590991,dts,3d2,cv1,sp8.ghatREL1
dts_3d2_cv1_sp9.ghatREL1,0.410374002805287,0.640604404297447,dts,3d2,cv1,sp9.ghatREL1
dts_3d2_cv2_sp10.ghatREL1,0.149329339388384,0.386431545539936,dts,3d2,cv2,sp10.ghatREL1
dts_3d2_cv2_sp1.ghatREL1,0.455528545885485,0.674928548726074,dts,3d2,cv2,sp1.ghatREL1
dts_3d2_cv2_sp2.ghatREL1,0.807242905549048,0.898466975213362,dts,3d2,cv2,sp2.ghatREL1
dts_3d2_cv2_sp3.ghatREL1,0.44388128218053,0.666244161085507,dts,3d2,cv2,sp3.ghatREL1
dts_3d2_cv2_sp4.ghatREL1,0.360258268815066,0.600215185425249,dts,3d2,cv2,sp4.ghatREL1
dts_3d2_cv2_sp5.ghatREL1,0.841046583168184,0.917085919185429,dts,3d2,cv2,sp5.ghatREL1
dts_3d2_cv2_sp6.ghatREL1,0.610682230473491,0.781461598847628,dts,3d2,cv2,sp6.ghatREL1
dts_3d2_cv2_sp7.ghatREL1,0.606764506355859,0.778950901120127,dts,3d2,cv2,sp7.ghatREL1
dts_3d2_cv2_sp8.ghatREL1,0.388529147086019,0.623321062604192,dts,3d2,cv2,sp8.ghatREL1
dts_3d2_cv2_sp9.ghatREL1,0.598236631574274,0.773457582272146,dts,3d2,cv2,sp9.ghatREL1
dts_3d2_cv3_sp10.ghatREL1,0.800119313644139,0.894493886867953,dts,3d2,cv3,sp10.ghatREL1
dts_3d2_cv3_sp1.ghatREL1,0.593406298887178,0.770328695354897,dts,3d2,cv3,sp1.ghatREL1
dts_3d2_cv3_sp2.ghatREL1,0.789875140634523,0.888749200075321,dts,3d2,cv3,sp2.ghatREL1
dts_3d2_cv3_sp3.ghatREL1,0.262332051153634,0.512183610781948,dts,3d2,cv3,sp3.ghatREL1
dts_3d2_cv3_sp4.ghatREL1,0.129097434005728,0.35930131367103,dts,3d2,cv3,sp4.ghatREL1
dts_3d2_cv3_sp5.ghatREL1,0.0912755698071478,-0.302118469821274,dts,3d2,cv3,sp5.ghatREL1
dts_3d2_cv3_sp6.ghatREL1,0.304192626865891,0.551536605191252,dts,3d2,cv3,sp6.ghatREL1
dts_3d2_cv3_sp7.ghatREL1,0.701812728166981,0.837742638384236,dts,3d2,cv3,sp7.ghatREL1
dts_3d2_cv3_sp8.ghatREL1,0.584208473020852,0.764335314518996,dts,3d2,cv3,sp8.ghatREL1
dts_3d2_cv3_sp9.ghatREL1,0.329125357982963,0.5736944813949,dts,3d2,cv3,sp9.ghatREL1
dts_3d2_cv4_sp10.ghatREL1,0.0982710732158719,0.313482173681171,dts,3d2,cv4,sp10.ghatREL1
dts_3d2_cv4_sp1.ghatREL1,0.767920465415521,0.876310712827089,dts,3d2,cv4,sp1.ghatREL1
dts_3d2_cv4_sp2.ghatREL1,0.343171304914379,0.585808249271362,dts,3d2,cv4,sp2.ghatREL1
dts_3d2_cv4_sp3.ghatREL1,0.786588720824803,0.886898371193004,dts,3d2,cv4,sp3.ghatREL1
dts_3d2_cv4_sp4.ghatREL1,0.679317207420274,0.824207017332584,dts,3d2,cv4,sp4.ghatREL1
dts_3d2_cv4_sp5.ghatREL1,0.471625180491813,0.686749721872395,dts,3d2,cv4,sp5.ghatREL1
dts_3d2_cv4_sp6.ghatREL1,0.152704050663177,0.390773656562436,dts,3d2,cv4,sp6.ghatREL1
dts_3d2_cv4_sp7.ghatREL1,0.29576864515583,0.543846159456726,dts,3d2,cv4,sp7.ghatREL1
dts_3d2_cv4_sp8.ghatREL1,0.393282641850195,0.627122509443087,dts,3d2,cv4,sp8.ghatREL1
dts_3d2_cv4_sp9.ghatREL1,0.740598540112973,0.860580350759284,dts,3d2,cv4,sp9.ghatREL1
dts_3d2_cv5_sp10.ghatREL1,0.62115178978686,0.788131835283197,dts,3d2,cv5,sp10.ghatREL1
dts_3d2_cv5_sp1.ghatREL1,0.22898383035805,0.478522549477086,dts,3d2,cv5,sp1.ghatREL1
dts_3d2_cv5_sp2.ghatREL1,0.435057131311003,0.659588607626756,dts,3d2,cv5,sp2.ghatREL1
dts_3d2_cv5_sp3.ghatREL1,0.732848605782336,0.856065771878736,dts,3d2,cv5,sp3.ghatREL1
dts_3d2_cv5_sp4.ghatREL1,0.859507095884295,0.927096055370907,dts,3d2,cv5,sp4.ghatREL1
dts_3d2_cv5_sp5.ghatREL1,0.231330996529627,0.480968810350138,dts,3d2,cv5,sp5.ghatREL1
dts_3d2_cv5_sp6.ghatREL1,0.472701145655762,0.687532650610691,dts,3d2,cv5,sp6.ghatREL1
dts_3d2_cv5_sp7.ghatREL1,0.320181173139126,0.565845538233824,dts,3d2,cv5,sp7.ghatREL1
dts_3d2_cv5_sp8.ghatREL1,0.370635131557392,0.608798104101345,dts,3d2,cv5,sp8.ghatREL1
dts_3d2_cv5_sp9.ghatREL1,0.656916561472429,0.810503893557847,dts,3d2,cv5,sp9.ghatREL1
dts_4a2_cv1_sp10.ghatREL1,0.791555574446996,0.889694090374324,dts,4a2,cv1,sp10.ghatREL1
dts_4a2_cv1_sp1.ghatREL1,0.875251874664248,0.935548969677295,dts,4a2,cv1,sp1.ghatREL1
dts_4a2_cv1_sp2.ghatREL1,0.463062682261122,0.680487091913669,dts,4a2,cv1,sp2.ghatREL1
dts_4a2_cv1_sp3.ghatREL1,0.534392279932515,0.731021394989582,dts,4a2,cv1,sp3.ghatREL1
dts_4a2_cv1_sp4.ghatREL1,0.590331643694409,0.768330426115229,dts,4a2,cv1,sp4.ghatREL1
dts_4a2_cv1_sp5.ghatREL1,0.22032372790658,0.469386544232554,dts,4a2,cv1,sp5.ghatREL1
dts_4a2_cv1_sp6.ghatREL1,0.586344991774783,0.765731670870928,dts,4a2,cv1,sp6.ghatREL1
dts_4a2_cv1_sp7.ghatREL1,0.712042679607985,0.843826214103345,dts,4a2,cv1,sp7.ghatREL1
dts_4a2_cv1_sp8.ghatREL1,0.411630691197542,0.64158451602072,dts,4a2,cv1,sp8.ghatREL1
dts_4a2_cv1_sp9.ghatREL1,0.253957929906403,0.503942387487303,dts,4a2,cv1,sp9.ghatREL1
dts_4a2_cv2_sp10.ghatREL1,0.524094437570198,0.723943670163776,dts,4a2,cv2,sp10.ghatREL1
dts_4a2_cv2_sp1.ghatREL1,0.108523559298001,0.329429141543369,dts,4a2,cv2,sp1.ghatREL1
dts_4a2_cv2_sp2.ghatREL1,0.813621682927341,0.902009802012894,dts,4a2,cv2,sp2.ghatREL1
dts_4a2_cv2_sp3.ghatREL1,0.5704455148484,0.7552784353127,dts,4a2,cv2,sp3.ghatREL1
dts_4a2_cv2_sp4.ghatREL1,0.487505884903845,0.698216216442905,dts,4a2,cv2,sp4.ghatREL1
dts_4a2_cv2_sp5.ghatREL1,0.634131515222672,0.79632375025656,dts,4a2,cv2,sp5.ghatREL1
dts_4a2_cv2_sp6.ghatREL1,0.543611738276185,0.737300303998435,dts,4a2,cv2,sp6.ghatREL1
dts_4a2_cv2_sp7.ghatREL1,0.239041287882774,0.488918487973992,dts,4a2,cv2,sp7.ghatREL1
dts_4a2_cv2_sp8.ghatREL1,0.505265919577238,0.710820595915199,dts,4a2,cv2,sp8.ghatREL1
dts_4a2_cv2_sp9.ghatREL1,0.614529566116508,0.783919361998738,dts,4a2,cv2,sp9.ghatREL1
dts_4a2_cv3_sp10.ghatREL1,0.469494805084826,0.685196909716343,dts,4a2,cv3,sp10.ghatREL1
dts_4a2_cv3_sp1.ghatREL1,0.684423248561686,0.827298766203411,dts,4a2,cv3,sp1.ghatREL1
dts_4a2_cv3_sp2.ghatREL1,0.752688710059904,0.867576342496673,dts,4a2,cv3,sp2.ghatREL1
dts_4a2_cv3_sp3.ghatREL1,0.847246089747678,0.920459716526301,dts,4a2,cv3,sp3.ghatREL1
dts_4a2_cv3_sp4.ghatREL1,0.492408574288967,0.701718301235593,dts,4a2,cv3,sp4.ghatREL1
dts_4a2_cv3_sp5.ghatREL1,0.00701271319539321,0.0837419440626572,dts,4a2,cv3,sp5.ghatREL1
dts_4a2_cv3_sp6.ghatREL1,0.746331292543503,0.863904677926624,dts,4a2,cv3,sp6.ghatREL1
dts_4a2_cv3_sp7.ghatREL1,0.62434998153358,0.790158200320404,dts,4a2,cv3,sp7.ghatREL1
dts_4a2_cv3_sp8.ghatREL1,0.456121621982508,0.675367767947589,dts,4a2,cv3,sp8.ghatREL1
dts_4a2_cv3_sp9.ghatREL1,0.208298960123356,0.456397809069408,dts,4a2,cv3,sp9.ghatREL1
dts_4a2_cv4_sp10.ghatREL1,0.511363493535526,0.71509684206793,dts,4a2,cv4,sp10.ghatREL1
dts_4a2_cv4_sp1.ghatREL1,0.32914113000233,0.573708227239535,dts,4a2,cv4,sp1.ghatREL1
dts_4a2_cv4_sp2.ghatREL1,0.578614146947688,0.760666909328708,dts,4a2,cv4,sp2.ghatREL1
dts_4a2_cv4_sp3.ghatREL1,0.627578266513334,0.792198375732577,dts,4a2,cv4,sp3.ghatREL1
dts_4a2_cv4_sp4.ghatREL1,0.208681657768359,0.456816875529307,dts,4a2,cv4,sp4.ghatREL1
dts_4a2_cv4_sp5.ghatREL1,0.715836269295922,0.846071078158284,dts,4a2,cv4,sp5.ghatREL1
dts_4a2_cv4_sp6.ghatREL1,0.605739572716691,0.778292729451259,dts,4a2,cv4,sp6.ghatREL1
dts_4a2_cv4_sp7.ghatREL1,0.62742775619945,0.792103374692628,dts,4a2,cv4,sp7.ghatREL1
dts_4a2_cv4_sp8.ghatREL1,0.159571733153747,0.399464307734429,dts,4a2,cv4,sp8.ghatREL1
dts_4a2_cv4_sp9.ghatREL1,0.602090766175849,0.775945079355394,dts,4a2,cv4,sp9.ghatREL1
dts_4a2_cv5_sp10.ghatREL1,0.458289958869244,0.676971165463673,dts,4a2,cv5,sp10.ghatREL1
dts_4a2_cv5_sp1.ghatREL1,0.473055225283077,0.6877901026353,dts,4a2,cv5,sp1.ghatREL1
dts_4a2_cv5_sp2.ghatREL1,0.273202634066167,0.522687893552326,dts,4a2,cv5,sp2.ghatREL1
dts_4a2_cv5_sp3.ghatREL1,0.592093946521623,0.769476410633635,dts,4a2,cv5,sp3.ghatREL1
dts_4a2_cv5_sp4.ghatREL1,0.58861758095957,0.767214168899122,dts,4a2,cv5,sp4.ghatREL1
dts_4a2_cv5_sp5.ghatREL1,0.604718805197543,0.777636679431689,dts,4a2,cv5,sp5.ghatREL1
dts_4a2_cv5_sp6.ghatREL1,0.246727489244796,0.496716709246625,dts,4a2,cv5,sp6.ghatREL1
dts_4a2_cv5_sp7.ghatREL1,0.66632526347929,0.816287488253551,dts,4a2,cv5,sp7.ghatREL1
dts_4a2_cv5_sp8.ghatREL1,0.789509795147032,0.888543637165351,dts,4a2,cv5,sp8.ghatREL1
dts_4a2_cv5_sp9.ghatREL1,0.353777792301199,0.594792226160698,dts,4a2,cv5,sp9.ghatREL1
dts_4d2_cv1_sp10.ghatREL1,0.688780480194011,0.829927996993722,dts,4d2,cv1,sp10.ghatREL1
dts_4d2_cv1_sp1.ghatREL1,0.721355962807924,0.849326770335142,dts,4d2,cv1,sp1.ghatREL1
dts_4d2_cv1_sp2.ghatREL1,0.55459674237231,0.744712523308364,dts,4d2,cv1,sp2.ghatREL1
dts_4d2_cv1_sp3.ghatREL1,0.766343023945503,0.875410203245029,dts,4d2,cv1,sp3.ghatREL1
dts_4d2_cv1_sp4.ghatREL1,0.725285406856302,0.851636898482154,dts,4d2,cv1,sp4.ghatREL1
dts_4d2_cv1_sp5.ghatREL1,0.363372177251998,0.602803597577186,dts,4d2,cv1,sp5.ghatREL1
dts_4d2_cv1_sp6.ghatREL1,0.715558873764286,0.845907130697151,dts,4d2,cv1,sp6.ghatREL1
dts_4d2_cv1_sp7.ghatREL1,0.755814955678491,0.869376187664748,dts,4d2,cv1,sp7.ghatREL1
dts_4d2_cv1_sp8.ghatREL1,0.478673353153482,0.691862235675197,dts,4d2,cv1,sp8.ghatREL1
dts_4d2_cv1_sp9.ghatREL1,0.581553968449413,0.762596858405155,dts,4d2,cv1,sp9.ghatREL1
dts_4d2_cv2_sp10.ghatREL1,0.504480483054727,0.71026789527243,dts,4d2,cv2,sp10.ghatREL1
dts_4d2_cv2_sp1.ghatREL1,0.748342214030638,0.865067751121632,dts,4d2,cv2,sp1.ghatREL1
dts_4d2_cv2_sp2.ghatREL1,0.867245348345887,0.931260086305586,dts,4d2,cv2,sp2.ghatREL1
dts_4d2_cv2_sp3.ghatREL1,0.676727140280172,0.82263426884623,dts,4d2,cv2,sp3.ghatREL1
dts_4d2_cv2_sp4.ghatREL1,0.58036810931954,0.761818947860671,dts,4d2,cv2,sp4.ghatREL1
dts_4d2_cv2_sp5.ghatREL1,0.887061619023451,0.941839486867827,dts,4d2,cv2,sp5.ghatREL1
dts_4d2_cv2_sp6.ghatREL1,0.87693390176336,0.93644749012604,dts,4d2,cv2,sp6.ghatREL1
dts_4d2_cv2_sp7.ghatREL1,0.772230166363317,0.878766275162695,dts,4d2,cv2,sp7.ghatREL1
dts_4d2_cv2_sp8.ghatREL1,0.810562651948278,0.900312530151768,dts,4d2,cv2,sp8.ghatREL1
dts_4d2_cv2_sp9.ghatREL1,0.695898572841121,0.834205354119189,dts,4d2,cv2,sp9.ghatREL1
dts_4d2_cv3_sp1.ghatREL1,0.669709305736404,0.818357688139119,dts,4d2,cv3,sp1.ghatREL1
dts_4d2_cv3_sp2.ghatREL1,0.842174292605139,0.917700546259584,dts,4d2,cv3,sp2.ghatREL1
dts_4d2_cv3_sp3.ghatREL1,0.669650768474095,0.818321922273927,dts,4d2,cv3,sp3.ghatREL1
dts_4d2_cv3_sp4.ghatREL1,0.390976159921729,0.625280864829341,dts,4d2,cv3,sp4.ghatREL1
dts_4d2_cv3_sp5.ghatREL1,0.0380898332293155,0.195166168249816,dts,4d2,cv3,sp5.ghatREL1
dts_4d2_cv3_sp6.ghatREL1,0.438603379977175,0.662271379403621,dts,4d2,cv3,sp6.ghatREL1
dts_4d2_cv3_sp7.ghatREL1,0.838168848765223,0.915515619072238,dts,4d2,cv3,sp7.ghatREL1
dts_4d2_cv3_sp8.ghatREL1,0.847784792009744,0.920752296771365,dts,4d2,cv3,sp8.ghatREL1
dts_4d2_cv3_sp9.ghatREL1,0.290958319266398,0.539405523948725,dts,4d2,cv3,sp9.ghatREL1
eht_3a2_cv1_sp10.ghatREL1,0.177520855240577,0.421332238548841,eht,3a2,cv1,sp10.ghatREL1
eht_3a2_cv1_sp1.ghatREL1,0.000681322021536552,-0.0261021459182296,eht,3a2,cv1,sp1.ghatREL1
eht_3a2_cv1_sp2.ghatREL1,0.111775545295633,0.334328499077828,eht,3a2,cv1,sp2.ghatREL1
eht_3a2_cv1_sp3.ghatREL1,0.381410810565104,0.61758465862188,eht,3a2,cv1,sp3.ghatREL1
eht_3a2_cv1_sp4.ghatREL1,0.398172672778801,0.631009249360737,eht,3a2,cv1,sp4.ghatREL1
eht_3a2_cv1_sp5.ghatREL1,0.229431753495546,0.478990348019191,eht,3a2,cv1,sp5.ghatREL1
eht_3a2_cv1_sp6.ghatREL1,0.00414761836814503,-0.0644020059326185,eht,3a2,cv1,sp6.ghatREL1
eht_3a2_cv1_sp7.ghatREL1,0.0170950711673623,0.1307481210854,eht,3a2,cv1,sp7.ghatREL1
eht_3a2_cv1_sp8.ghatREL1,0.0259829468542299,0.161192266732092,eht,3a2,cv1,sp8.ghatREL1
eht_3a2_cv1_sp9.ghatREL1,0.268734266715432,0.518395859083994,eht,3a2,cv1,sp9.ghatREL1
eht_3a2_cv2_sp10.ghatREL1,0.0268224010775519,0.163775459326335,eht,3a2,cv2,sp10.ghatREL1
eht_3a2_cv2_sp1.ghatREL1,0.307776704279556,0.554776265065076,eht,3a2,cv2,sp1.ghatREL1
eht_3a2_cv2_sp2.ghatREL1,0.268168320911669,0.517849708807168,eht,3a2,cv2,sp2.ghatREL1
eht_3a2_cv2_sp3.ghatREL1,0.0154164200544734,-0.124162877119022,eht,3a2,cv2,sp3.ghatREL1
eht_3a2_cv2_sp4.ghatREL1,0.0663178241374291,0.257522473072602,eht,3a2,cv2,sp4.ghatREL1
eht_3a2_cv2_sp5.ghatREL1,0.124459021136276,0.352787501388976,eht,3a2,cv2,sp5.ghatREL1
eht_3a2_cv2_sp6.ghatREL1,0.269439356143063,0.51907548212477,eht,3a2,cv2,sp6.ghatREL1
eht_3a2_cv2_sp7.ghatREL1,0.00393805863550494,0.0627539531464349,eht,3a2,cv2,sp7.ghatREL1
eht_3a2_cv2_sp8.ghatREL1,0.439380686470662,0.662857968550324,eht,3a2,cv2,sp8.ghatREL1
eht_3a2_cv2_sp9.ghatREL1,0.248730025938532,0.498728408994847,eht,3a2,cv2,sp9.ghatREL1
eht_3a2_cv3_sp10.ghatREL1,0.332116366869233,0.576295381613659,eht,3a2,cv3,sp10.ghatREL1
eht_3a2_cv3_sp1.ghatREL1,0.204703305571883,0.452441494087228,eht,3a2,cv3,sp1.ghatREL1
eht_3a2_cv3_sp2.ghatREL1,0.0709224336735971,0.266312661496965,eht,3a2,cv3,sp2.ghatREL1
eht_3a2_cv3_sp3.ghatREL1,0.32946827556352,0.573993271357357,eht,3a2,cv3,sp3.ghatREL1
eht_3a2_cv3_sp4.ghatREL1,0.167159972166459,0.40885201744208,eht,3a2,cv3,sp4.ghatREL1
eht_3a2_cv3_sp5.ghatREL1,0.0332958611341173,0.182471535133887,eht,3a2,cv3,sp5.ghatREL1
eht_3a2_cv3_sp6.ghatREL1,0.267147536822919,0.516863170310014,eht,3a2,cv3,sp6.ghatREL1
eht_3a2_cv3_sp7.ghatREL1,0.334386640661972,0.578261740617492,eht,3a2,cv3,sp7.ghatREL1
eht_3a2_cv3_sp8.ghatREL1,0.0643628585607926,0.253698361367969,eht,3a2,cv3,sp8.ghatREL1
eht_3a2_cv3_sp9.ghatREL1,0.432230592840568,0.657442463521005,eht,3a2,cv3,sp9.ghatREL1
eht_3a2_cv4_sp10.ghatREL1,0.338134949623021,0.581493722771812,eht,3a2,cv4,sp10.ghatREL1
eht_3a2_cv4_sp1.ghatREL1,0.441709361519443,0.664612188813479,eht,3a2,cv4,sp1.ghatREL1
eht_3a2_cv4_sp2.ghatREL1,0.523342779931025,0.723424342921238,eht,3a2,cv4,sp2.ghatREL1
eht_3a2_cv4_sp3.ghatREL1,0.129894526814435,0.36040883287516,eht,3a2,cv4,sp3.ghatREL1
eht_3a2_cv4_sp4.ghatREL1,0.207346019079947,0.455352631572441,eht,3a2,cv4,sp4.ghatREL1
eht_3a2_cv4_sp5.ghatREL1,0.604326846348646,0.777384619315719,eht,3a2,cv4,sp5.ghatREL1
eht_3a2_cv4_sp6.ghatREL1,0.247035752011193,0.497026912763477,eht,3a2,cv4,sp6.ghatREL1
eht_3a2_cv4_sp7.ghatREL1,0.344459323422304,0.58690657128908,eht,3a2,cv4,sp7.ghatREL1
eht_3a2_cv4_sp8.ghatREL1,0.115657333256072,0.340084303160367,eht,3a2,cv4,sp8.ghatREL1
eht_3a2_cv4_sp9.ghatREL1,0.332634872778662,0.576745067407309,eht,3a2,cv4,sp9.ghatREL1
eht_3a2_cv5_sp10.ghatREL1,0.0403180781242761,0.200793620726048,eht,3a2,cv5,sp10.ghatREL1
eht_3a2_cv5_sp1.ghatREL1,0.0667524573972775,0.258364969369451,eht,3a2,cv5,sp1.ghatREL1
eht_3a2_cv5_sp2.ghatREL1,0.163746038160032,0.404655456110544,eht,3a2,cv5,sp2.ghatREL1
eht_3a2_cv5_sp3.ghatREL1,0.282912727528956,0.531895410328907,eht,3a2,cv5,sp3.ghatREL1
eht_3a2_cv5_sp4.ghatREL1,0.0977406277601009,0.312634975266845,eht,3a2,cv5,sp4.ghatREL1
eht_3a2_cv5_sp5.ghatREL1,0.36908277211582,0.607521828509742,eht,3a2,cv5,sp5.ghatREL1
eht_3a2_cv5_sp6.ghatREL1,0.124318966099887,0.352588947784651,eht,3a2,cv5,sp6.ghatREL1
eht_3a2_cv5_sp7.ghatREL1,0.506763194215636,0.711873018322535,eht,3a2,cv5,sp7.ghatREL1
eht_3a2_cv5_sp8.ghatREL1,0.332982293101384,0.577046179349092,eht,3a2,cv5,sp8.ghatREL1
eht_3a2_cv5_sp9.ghatREL1,0.0848034287335667,-0.291210282671417,eht,3a2,cv5,sp9.ghatREL1
eht_3d2_cv1_sp10.ghatREL1,0.0938319716742446,0.306320047783759,eht,3d2,cv1,sp10.ghatREL1
eht_3d2_cv1_sp1.ghatREL1,0.107890917277769,-0.328467528498281,eht,3d2,cv1,sp1.ghatREL1
eht_3d2_cv1_sp2.ghatREL1,0.0191973635166455,0.138554550689054,eht,3d2,cv1,sp2.ghatREL1
eht_3d2_cv1_sp3.ghatREL1,0.167344110004584,0.409077144319484,eht,3d2,cv1,sp3.ghatREL1
eht_3d2_cv1_sp4.ghatREL1,0.304023781894199,0.551383516161119,eht,3d2,cv1,sp4.ghatREL1
eht_3d2_cv1_sp5.ghatREL1,0.371915188559382,0.609848496398394,eht,3d2,cv1,sp5.ghatREL1
eht_3d2_cv1_sp6.ghatREL1,0.0269913948276901,-0.164290580459411,eht,3d2,cv1,sp6.ghatREL1
eht_3d2_cv1_sp7.ghatREL1,0.032868880452248,0.18129776736697,eht,3d2,cv1,sp7.ghatREL1
eht_3d2_cv1_sp8.ghatREL1,0.0159466842294775,0.126280181459632,eht,3d2,cv1,sp8.ghatREL1
eht_3d2_cv1_sp9.ghatREL1,0.306424115020293,0.553555882472848,eht,3d2,cv1,sp9.ghatREL1
eht_3d2_cv2_sp1.ghatREL1,0.284791132943865,0.533658254825938,eht,3d2,cv2,sp1.ghatREL1
eht_3d2_cv2_sp2.ghatREL1,0.134514935344286,0.366762778024551,eht,3d2,cv2,sp2.ghatREL1
eht_3d2_cv2_sp3.ghatREL1,0.0164284780624164,-0.128173624675346,eht,3d2,cv2,sp3.ghatREL1
