file,R2,r,trait,cs,mode,cv,sp,type
asi_real_d1_cv4_sp8.ghatREL1,0.151478164979205,0.389201959115322,asi,real,d1,cv4,sp8.ghatREL1,real
asi_real_d1_cv4_sp9.ghatREL1,0.520661619700707,0.721568859985453,asi,real,d1,cv4,sp9.ghatREL1,real
asi_real_d1_cv5_sp10.ghatREL1,0.204726025796157,0.45246660185715,asi,real,d1,cv5,sp10.ghatREL1,real
asi_real_d1_cv5_sp1.ghatREL1,0.328386531486701,0.573050199796407,asi,real,d1,cv5,sp1.ghatREL1,real
asi_real_d1_cv5_sp2.ghatREL1,0.671299535878854,0.819328710517857,asi,real,d1,cv5,sp2.ghatREL1,real
asi_real_d1_cv5_sp3.ghatREL1,0.735964057525428,0.857883475493862,asi,real,d1,cv5,sp3.ghatREL1,real
asi_real_d1_cv5_sp4.ghatREL1,0.524948997778301,0.724533641578016,asi,real,d1,cv5,sp4.ghatREL1,real
asi_real_d1_cv5_sp5.ghatREL1,0.33851146764125,0.581817383412742,asi,real,d1,cv5,sp5.ghatREL1,real
asi_real_d1_cv5_sp6.ghatREL1,0.151751214190551,0.389552582061204,asi,real,d1,cv5,sp6.ghatREL1,real
asi_real_d1_cv5_sp7.ghatREL1,0.54323185826014,0.737042643447542,asi,real,d1,cv5,sp7.ghatREL1,real
asi_real_d1_cv5_sp8.ghatREL1,0.252380254214518,0.502374615416143,asi,real,d1,cv5,sp8.ghatREL1,real
asi_real_d1_cv5_sp9.ghatREL1,0.166533598962229,0.408085283932451,asi,real,d1,cv5,sp9.ghatREL1,real
asi_real_d2_cv1_sp10.ghatREL1,0.323393874831455,0.568677302898098,asi,real,d2,cv1,sp10.ghatREL1,real
asi_real_d2_cv1_sp1.ghatREL1,0.551169866421492,0.742408153525735,asi,real,d2,cv1,sp1.ghatREL1,real
asi_real_d2_cv1_sp2.ghatREL1,0.426650405457031,0.653184817227889,asi,real,d2,cv1,sp2.ghatREL1,real
asi_real_d2_cv1_sp3.ghatREL1,0.0740280456753328,0.272080954267903,asi,real,d2,cv1,sp3.ghatREL1,real
asi_real_d2_cv1_sp4.ghatREL1,0.0881759404195724,0.296944338924945,asi,real,d2,cv1,sp4.ghatREL1,real
asi_real_d2_cv1_sp5.ghatREL1,0.484864073332925,0.696321817360999,asi,real,d2,cv1,sp5.ghatREL1,real
asi_real_d2_cv1_sp6.ghatREL1,0.554207492941286,0.744451135361674,asi,real,d2,cv1,sp6.ghatREL1,real
asi_real_d2_cv1_sp7.ghatREL1,0.392122280756683,0.626196678972895,asi,real,d2,cv1,sp7.ghatREL1,real
asi_real_d2_cv1_sp8.ghatREL1,0.347105340383508,0.589156465112204,asi,real,d2,cv1,sp8.ghatREL1,real
asi_real_d2_cv1_sp9.ghatREL1,0.469381738737103,0.68511439828477,asi,real,d2,cv1,sp9.ghatREL1,real
asi_real_d2_cv2_sp10.ghatREL1,0.282655370489147,0.531653430807276,asi,real,d2,cv2,sp10.ghatREL1,real
asi_real_d2_cv2_sp1.ghatREL1,0.216059516422778,0.464822026611022,asi,real,d2,cv2,sp1.ghatREL1,real
asi_real_d2_cv2_sp2.ghatREL1,0.235142044090512,0.484914470902356,asi,real,d2,cv2,sp2.ghatREL1,real
asi_real_d2_cv2_sp3.ghatREL1,0.625886244930426,0.791129726991994,asi,real,d2,cv2,sp3.ghatREL1,real
asi_real_d2_cv2_sp4.ghatREL1,0.442828987287304,0.665453970825409,asi,real,d2,cv2,sp4.ghatREL1,real
asi_real_d2_cv2_sp5.ghatREL1,0.454103442216117,0.673871977616014,asi,real,d2,cv2,sp5.ghatREL1,real
asi_real_d2_cv2_sp6.ghatREL1,0.492335771554008,0.701666424701944,asi,real,d2,cv2,sp6.ghatREL1,real
asi_real_d2_cv2_sp7.ghatREL1,0.249856448443099,0.499856427830131,asi,real,d2,cv2,sp7.ghatREL1,real
asi_real_d2_cv2_sp8.ghatREL1,0.513758802256162,0.716769699594062,asi,real,d2,cv2,sp8.ghatREL1,real
asi_real_d2_cv2_sp9.ghatREL1,0.293205617496836,0.541484641976886,asi,real,d2,cv2,sp9.ghatREL1,real
asi_real_d2_cv3_sp10.ghatREL1,0.320080761383272,0.565756804098078,asi,real,d2,cv3,sp10.ghatREL1,real
asi_real_d2_cv3_sp1.ghatREL1,0.26881949156959,0.518478053122395,asi,real,d2,cv3,sp1.ghatREL1,real
asi_real_d2_cv3_sp2.ghatREL1,0.490726540945886,0.700518765591534,asi,real,d2,cv3,sp2.ghatREL1,real
asi_real_d2_cv3_sp3.ghatREL1,0.0638004618044526,0.252587532955315,asi,real,d2,cv3,sp3.ghatREL1,real
asi_real_d2_cv3_sp4.ghatREL1,0.257377680320643,0.507324038776641,asi,real,d2,cv3,sp4.ghatREL1,real
asi_real_d2_cv3_sp5.ghatREL1,0.258093098702799,0.508028639648198,asi,real,d2,cv3,sp5.ghatREL1,real
asi_real_d2_cv3_sp6.ghatREL1,0.352258221373226,0.5935134550903,asi,real,d2,cv3,sp6.ghatREL1,real
asi_real_d2_cv3_sp7.ghatREL1,0.548655919430933,0.74071311547112,asi,real,d2,cv3,sp7.ghatREL1,real
asi_real_d2_cv3_sp8.ghatREL1,7.21152263698481e-05,0.00849206843883445,asi,real,d2,cv3,sp8.ghatREL1,real
asi_real_d2_cv3_sp9.ghatREL1,0.735033084650982,0.857340705117273,asi,real,d2,cv3,sp9.ghatREL1,real
asi_real_d2_cv4_sp10.ghatREL1,0.764765503443376,0.874508721193434,asi,real,d2,cv4,sp10.ghatREL1,real
asi_real_d2_cv4_sp1.ghatREL1,0.621862881851398,0.788582831319195,asi,real,d2,cv4,sp1.ghatREL1,real
asi_real_d2_cv4_sp2.ghatREL1,0.0425339713372294,0.206237657417915,asi,real,d2,cv4,sp2.ghatREL1,real
asi_real_d2_cv4_sp3.ghatREL1,0.119234201544735,0.345303057537484,asi,real,d2,cv4,sp3.ghatREL1,real
asi_real_d2_cv4_sp4.ghatREL1,0.660337008518159,0.812611228397786,asi,real,d2,cv4,sp4.ghatREL1,real
asi_real_d2_cv4_sp5.ghatREL1,0.19713175284046,0.443995217136919,asi,real,d2,cv4,sp5.ghatREL1,real
asi_real_d2_cv4_sp6.ghatREL1,0.29130906204121,0.539730545773732,asi,real,d2,cv4,sp6.ghatREL1,real
asi_real_d2_cv4_sp7.ghatREL1,0.535274645152409,0.731624661388891,asi,real,d2,cv4,sp7.ghatREL1,real
asi_real_d2_cv4_sp8.ghatREL1,0.000301835413261214,0.0173734111003342,asi,real,d2,cv4,sp8.ghatREL1,real
asi_real_d2_cv4_sp9.ghatREL1,0.459135450597652,0.677595344285697,asi,real,d2,cv4,sp9.ghatREL1,real
asi_real_d2_cv5_sp10.ghatREL1,0.196661033030218,0.443464804725492,asi,real,d2,cv5,sp10.ghatREL1,real
asi_real_d2_cv5_sp1.ghatREL1,0.341851761529009,0.584680905733212,asi,real,d2,cv5,sp1.ghatREL1,real
asi_real_d2_cv5_sp2.ghatREL1,0.642144874819086,0.801339425474053,asi,real,d2,cv5,sp2.ghatREL1,real
