file,R2,r,trait,mode,cv,sp
dts_5d2_cv1_sp7.ghatREL1,0.531606531767073,0.72911352460853,dts,5d2,cv1,sp7.ghatREL1
dts_5d2_cv1_sp8.ghatREL1,0.191088486260843,0.437136690590991,dts,5d2,cv1,sp8.ghatREL1
dts_5d2_cv1_sp9.ghatREL1,0.410374002805287,0.640604404297447,dts,5d2,cv1,sp9.ghatREL1
dts_5d2_cv2_sp10.ghatREL1,0.149329339388384,0.386431545539936,dts,5d2,cv2,sp10.ghatREL1
dts_5d2_cv2_sp1.ghatREL1,0.455528545885485,0.674928548726074,dts,5d2,cv2,sp1.ghatREL1
dts_5d2_cv2_sp2.ghatREL1,0.807242905549048,0.898466975213362,dts,5d2,cv2,sp2.ghatREL1
dts_5d2_cv2_sp3.ghatREL1,0.44388128218053,0.666244161085507,dts,5d2,cv2,sp3.ghatREL1
dts_5d2_cv2_sp4.ghatREL1,0.360258268815066,0.600215185425249,dts,5d2,cv2,sp4.ghatREL1
dts_5d2_cv2_sp5.ghatREL1,0.841046583168184,0.917085919185429,dts,5d2,cv2,sp5.ghatREL1
dts_5d2_cv2_sp6.ghatREL1,0.610682230473491,0.781461598847628,dts,5d2,cv2,sp6.ghatREL1
dts_5d2_cv2_sp7.ghatREL1,0.606764506355859,0.778950901120127,dts,5d2,cv2,sp7.ghatREL1
dts_5d2_cv2_sp8.ghatREL1,0.388529147086019,0.623321062604192,dts,5d2,cv2,sp8.ghatREL1
dts_5d2_cv2_sp9.ghatREL1,0.598236631574274,0.773457582272146,dts,5d2,cv2,sp9.ghatREL1
dts_5d2_cv3_sp10.ghatREL1,0.800119313644139,0.894493886867953,dts,5d2,cv3,sp10.ghatREL1
dts_5d2_cv3_sp1.ghatREL1,0.593406298887178,0.770328695354897,dts,5d2,cv3,sp1.ghatREL1
dts_5d2_cv3_sp2.ghatREL1,0.789875140634523,0.888749200075321,dts,5d2,cv3,sp2.ghatREL1
dts_5d2_cv3_sp3.ghatREL1,0.262332051153634,0.512183610781948,dts,5d2,cv3,sp3.ghatREL1
dts_5d2_cv3_sp4.ghatREL1,0.129097434005728,0.35930131367103,dts,5d2,cv3,sp4.ghatREL1
dts_5d2_cv3_sp5.ghatREL1,0.0912755698071478,-0.302118469821274,dts,5d2,cv3,sp5.ghatREL1
dts_5d2_cv3_sp6.ghatREL1,0.304192626865891,0.551536605191252,dts,5d2,cv3,sp6.ghatREL1
dts_5d2_cv3_sp7.ghatREL1,0.701812728166981,0.837742638384236,dts,5d2,cv3,sp7.ghatREL1
dts_5d2_cv3_sp8.ghatREL1,0.584208473020852,0.764335314518996,dts,5d2,cv3,sp8.ghatREL1
dts_5d2_cv3_sp9.ghatREL1,0.329125357982963,0.5736944813949,dts,5d2,cv3,sp9.ghatREL1
dts_5d2_cv4_sp10.ghatREL1,0.0982710732158719,0.313482173681171,dts,5d2,cv4,sp10.ghatREL1
dts_5d2_cv4_sp1.ghatREL1,0.767920465415521,0.876310712827089,dts,5d2,cv4,sp1.ghatREL1
dts_5d2_cv4_sp2.ghatREL1,0.343171304914379,0.585808249271362,dts,5d2,cv4,sp2.ghatREL1
dts_5d2_cv4_sp3.ghatREL1,0.786588720824803,0.886898371193004,dts,5d2,cv4,sp3.ghatREL1
dts_5d2_cv4_sp4.ghatREL1,0.679317207420274,0.824207017332584,dts,5d2,cv4,sp4.ghatREL1
dts_5d2_cv4_sp5.ghatREL1,0.471625180491813,0.686749721872395,dts,5d2,cv4,sp5.ghatREL1
dts_5d2_cv4_sp6.ghatREL1,0.152704050663177,0.390773656562436,dts,5d2,cv4,sp6.ghatREL1
dts_5d2_cv4_sp7.ghatREL1,0.29576864515583,0.543846159456726,dts,5d2,cv4,sp7.ghatREL1
dts_5d2_cv4_sp8.ghatREL1,0.393282641850195,0.627122509443087,dts,5d2,cv4,sp8.ghatREL1
dts_5d2_cv4_sp9.ghatREL1,0.740598540112973,0.860580350759284,dts,5d2,cv4,sp9.ghatREL1
dts_5d2_cv5_sp10.ghatREL1,0.62115178978686,0.788131835283197,dts,5d2,cv5,sp10.ghatREL1
dts_5d2_cv5_sp1.ghatREL1,0.22898383035805,0.478522549477086,dts,5d2,cv5,sp1.ghatREL1
dts_5d2_cv5_sp2.ghatREL1,0.435057131311003,0.659588607626756,dts,5d2,cv5,sp2.ghatREL1
dts_5d2_cv5_sp3.ghatREL1,0.732848605782336,0.856065771878736,dts,5d2,cv5,sp3.ghatREL1
dts_5d2_cv5_sp4.ghatREL1,0.859507095884295,0.927096055370907,dts,5d2,cv5,sp4.ghatREL1
dts_5d2_cv5_sp5.ghatREL1,0.231330996529627,0.480968810350138,dts,5d2,cv5,sp5.ghatREL1
dts_5d2_cv5_sp6.ghatREL1,0.472701145655762,0.687532650610691,dts,5d2,cv5,sp6.ghatREL1
dts_5d2_cv5_sp7.ghatREL1,0.320181173139126,0.565845538233824,dts,5d2,cv5,sp7.ghatREL1
dts_5d2_cv5_sp8.ghatREL1,0.370635131557392,0.608798104101345,dts,5d2,cv5,sp8.ghatREL1
dts_5d2_cv5_sp9.ghatREL1,0.656916561472429,0.810503893557847,dts,5d2,cv5,sp9.ghatREL1
dts_6a2_cv1_sp10.ghatREL1,0.346768009821528,0.58887011286151,dts,6a2,cv1,sp10.ghatREL1
dts_6a2_cv1_sp1.ghatREL1,0.897521367155569,0.947376043161093,dts,6a2,cv1,sp1.ghatREL1
dts_6a2_cv1_sp2.ghatREL1,0.847992155121576,0.920864895151062,dts,6a2,cv1,sp2.ghatREL1
dts_6a2_cv1_sp3.ghatREL1,0.877791434610391,0.936905243133152,dts,6a2,cv1,sp3.ghatREL1
dts_6a2_cv1_sp4.ghatREL1,0.80959354190693,0.899774161613307,dts,6a2,cv1,sp4.ghatREL1
dts_6a2_cv1_sp5.ghatREL1,0.794630586149688,0.891420543935178,dts,6a2,cv1,sp5.ghatREL1
dts_6a2_cv1_sp6.ghatREL1,0.868426828888255,0.931894215503162,dts,6a2,cv1,sp6.ghatREL1
dts_6a2_cv1_sp7.ghatREL1,0.883742996445685,0.940076058862093,dts,6a2,cv1,sp7.ghatREL1
dts_6a2_cv1_sp8.ghatREL1,0.695486458320753,0.833958307303641,dts,6a2,cv1,sp8.ghatREL1
dts_6a2_cv1_sp9.ghatREL1,0.819727726014824,0.905388163173577,dts,6a2,cv1,sp9.ghatREL1
dts_6a2_cv2_sp10.ghatREL1,0.871777881945605,0.933690463668557,dts,6a2,cv2,sp10.ghatREL1
dts_6a2_cv2_sp1.ghatREL1,0.896329523187065,0.946746810497434,dts,6a2,cv2,sp1.ghatREL1
dts_6a2_cv2_sp2.ghatREL1,0.429365609186808,0.655259955427469,dts,6a2,cv2,sp2.ghatREL1
dts_6a2_cv2_sp3.ghatREL1,0.840184021566452,0.916615525488442,dts,6a2,cv2,sp3.ghatREL1
dts_6a2_cv2_sp4.ghatREL1,0.725098454075405,0.85152713055745,dts,6a2,cv2,sp4.ghatREL1
dts_6a2_cv2_sp5.ghatREL1,0.933102106084602,0.965972104195873,dts,6a2,cv2,sp5.ghatREL1
dts_6a2_cv2_sp6.ghatREL1,0.884155880037098,0.940295634381601,dts,6a2,cv2,sp6.ghatREL1
dts_6a2_cv2_sp7.ghatREL1,0.854745105250124,0.92452425887595,dts,6a2,cv2,sp7.ghatREL1
dts_6a2_cv2_sp8.ghatREL1,0.844893709896523,0.919180999529757,dts,6a2,cv2,sp8.ghatREL1
dts_6a2_cv2_sp9.ghatREL1,0.818210001041316,0.904549612260884,dts,6a2,cv2,sp9.ghatREL1
dts_6a2_cv3_sp10.ghatREL1,0.88121505569127,0.93873055542646,dts,6a2,cv3,sp10.ghatREL1
dts_6a2_cv3_sp1.ghatREL1,0.838215650917448,0.915541179258174,dts,6a2,cv3,sp1.ghatREL1
dts_6a2_cv3_sp2.ghatREL1,0.741324084749702,0.86100179137427,dts,6a2,cv3,sp2.ghatREL1
dts_6a2_cv3_sp3.ghatREL1,0.825271979400245,0.908444813623945,dts,6a2,cv3,sp3.ghatREL1
dts_6a2_cv3_sp4.ghatREL1,0.86868886167383,0.932034796385752,dts,6a2,cv3,sp4.ghatREL1
dts_6a2_cv3_sp5.ghatREL1,0.0478586849367078,0.218766279249586,dts,6a2,cv3,sp5.ghatREL1
dts_6a2_cv3_sp6.ghatREL1,0.765435051588623,0.874891451317604,dts,6a2,cv3,sp6.ghatREL1
dts_6a2_cv3_sp7.ghatREL1,0.709246819931027,0.842167928581365,dts,6a2,cv3,sp7.ghatREL1
dts_6a2_cv3_sp8.ghatREL1,0.807320718393111,0.89851027728853,dts,6a2,cv3,sp8.ghatREL1
dts_6a2_cv3_sp9.ghatREL1,0.777014488552671,0.881484253150714,dts,6a2,cv3,sp9.ghatREL1
dts_6a2_cv4_sp10.ghatREL1,0.729515088197311,0.854116554222731,dts,6a2,cv4,sp10.ghatREL1
dts_6a2_cv4_sp1.ghatREL1,0.501460571788306,0.708138808277238,dts,6a2,cv4,sp1.ghatREL1
dts_6a2_cv4_sp2.ghatREL1,0.89306392477961,0.945020594897069,dts,6a2,cv4,sp2.ghatREL1
dts_6a2_cv4_sp3.ghatREL1,0.871092915128045,0.933323585434358,dts,6a2,cv4,sp3.ghatREL1
dts_6a2_cv4_sp4.ghatREL1,0.792440069408764,0.890191029728318,dts,6a2,cv4,sp4.ghatREL1
dts_6a2_cv4_sp5.ghatREL1,0.837945355743431,0.915393552382488,dts,6a2,cv4,sp5.ghatREL1
dts_6a2_cv4_sp6.ghatREL1,0.842644562267506,0.917956732241507,dts,6a2,cv4,sp6.ghatREL1
dts_6a2_cv4_sp7.ghatREL1,0.791433226001717,0.889625329001888,dts,6a2,cv4,sp7.ghatREL1
dts_6a2_cv4_sp8.ghatREL1,0.393478420481952,0.627278582833778,dts,6a2,cv4,sp8.ghatREL1
dts_6a2_cv4_sp9.ghatREL1,0.846711292998962,0.920169165425011,dts,6a2,cv4,sp9.ghatREL1
dts_6a2_cv5_sp10.ghatREL1,0.478885962087808,0.692015868378614,dts,6a2,cv5,sp10.ghatREL1
dts_6a2_cv5_sp1.ghatREL1,0.686453453416633,0.828524865901219,dts,6a2,cv5,sp1.ghatREL1
dts_6a2_cv5_sp2.ghatREL1,0.7979560021008,0.893283830650035,dts,6a2,cv5,sp2.ghatREL1
dts_6a2_cv5_sp3.ghatREL1,0.780297762693103,0.883344645477122,dts,6a2,cv5,sp3.ghatREL1
dts_6a2_cv5_sp4.ghatREL1,0.662300521782661,0.81381848208471,dts,6a2,cv5,sp4.ghatREL1
dts_6a2_cv5_sp5.ghatREL1,0.618126977352122,0.786210517197603,dts,6a2,cv5,sp5.ghatREL1
dts_6a2_cv5_sp6.ghatREL1,0.854788053220155,0.924547485649145,dts,6a2,cv5,sp6.ghatREL1
dts_6a2_cv5_sp7.ghatREL1,0.830095182817192,0.911095594774331,dts,6a2,cv5,sp7.ghatREL1
dts_6a2_cv5_sp8.ghatREL1,0.804389558639108,0.896877672059634,dts,6a2,cv5,sp8.ghatREL1
dts_6a2_cv5_sp9.ghatREL1,0.816171573310805,0.903422145683182,dts,6a2,cv5,sp9.ghatREL1
eht_5a2_cv1_sp10.ghatREL1,0.177520855240577,0.421332238548841,eht,5a2,cv1,sp10.ghatREL1
eht_5a2_cv1_sp1.ghatREL1,0.000681322021536552,-0.0261021459182296,eht,5a2,cv1,sp1.ghatREL1
eht_5a2_cv1_sp2.ghatREL1,0.111775545295633,0.334328499077828,eht,5a2,cv1,sp2.ghatREL1
eht_5a2_cv1_sp3.ghatREL1,0.381410810565104,0.61758465862188,eht,5a2,cv1,sp3.ghatREL1
eht_5a2_cv1_sp4.ghatREL1,0.398172672778801,0.631009249360737,eht,5a2,cv1,sp4.ghatREL1
eht_5a2_cv1_sp5.ghatREL1,0.229431753495546,0.478990348019191,eht,5a2,cv1,sp5.ghatREL1
eht_5a2_cv1_sp6.ghatREL1,0.00414761836814503,-0.0644020059326185,eht,5a2,cv1,sp6.ghatREL1
eht_5a2_cv1_sp7.ghatREL1,0.0170950711673623,0.1307481210854,eht,5a2,cv1,sp7.ghatREL1
eht_5a2_cv1_sp8.ghatREL1,0.0259829468542299,0.161192266732092,eht,5a2,cv1,sp8.ghatREL1
eht_5a2_cv1_sp9.ghatREL1,0.268734266715432,0.518395859083994,eht,5a2,cv1,sp9.ghatREL1
eht_5a2_cv2_sp10.ghatREL1,0.0268224010775519,0.163775459326335,eht,5a2,cv2,sp10.ghatREL1
eht_5a2_cv2_sp1.ghatREL1,0.307776704279556,0.554776265065076,eht,5a2,cv2,sp1.ghatREL1
eht_5a2_cv2_sp2.ghatREL1,0.268168320911669,0.517849708807168,eht,5a2,cv2,sp2.ghatREL1
eht_5a2_cv2_sp3.ghatREL1,0.0154164200544734,-0.124162877119022,eht,5a2,cv2,sp3.ghatREL1
eht_5a2_cv2_sp4.ghatREL1,0.0663178241374291,0.257522473072602,eht,5a2,cv2,sp4.ghatREL1
eht_5a2_cv2_sp5.ghatREL1,0.124459021136276,0.352787501388976,eht,5a2,cv2,sp5.ghatREL1
eht_5a2_cv2_sp6.ghatREL1,0.269439356143063,0.51907548212477,eht,5a2,cv2,sp6.ghatREL1
eht_5a2_cv2_sp7.ghatREL1,0.00393805863550494,0.0627539531464349,eht,5a2,cv2,sp7.ghatREL1
eht_5a2_cv2_sp8.ghatREL1,0.439380686470662,0.662857968550324,eht,5a2,cv2,sp8.ghatREL1
eht_5a2_cv2_sp9.ghatREL1,0.248730025938532,0.498728408994847,eht,5a2,cv2,sp9.ghatREL1
eht_5a2_cv3_sp10.ghatREL1,0.332116366869233,0.576295381613659,eht,5a2,cv3,sp10.ghatREL1
eht_5a2_cv3_sp1.ghatREL1,0.204703305571883,0.452441494087228,eht,5a2,cv3,sp1.ghatREL1
eht_5a2_cv3_sp2.ghatREL1,0.0709224336735971,0.266312661496965,eht,5a2,cv3,sp2.ghatREL1
eht_5a2_cv3_sp3.ghatREL1,0.32946827556352,0.573993271357357,eht,5a2,cv3,sp3.ghatREL1
eht_5a2_cv3_sp4.ghatREL1,0.167159972166459,0.40885201744208,eht,5a2,cv3,sp4.ghatREL1
eht_5a2_cv3_sp5.ghatREL1,0.0332958611341173,0.182471535133887,eht,5a2,cv3,sp5.ghatREL1
eht_5a2_cv3_sp6.ghatREL1,0.267147536822919,0.516863170310014,eht,5a2,cv3,sp6.ghatREL1
eht_5a2_cv3_sp7.ghatREL1,0.334386640661972,0.578261740617492,eht,5a2,cv3,sp7.ghatREL1
eht_5a2_cv3_sp8.ghatREL1,0.0643628585607926,0.253698361367969,eht,5a2,cv3,sp8.ghatREL1
eht_5a2_cv3_sp9.ghatREL1,0.432230592840568,0.657442463521005,eht,5a2,cv3,sp9.ghatREL1
eht_5a2_cv4_sp10.ghatREL1,0.338134949623021,0.581493722771812,eht,5a2,cv4,sp10.ghatREL1
eht_5a2_cv4_sp1.ghatREL1,0.441709361519443,0.664612188813479,eht,5a2,cv4,sp1.ghatREL1
eht_5a2_cv4_sp2.ghatREL1,0.523342779931025,0.723424342921238,eht,5a2,cv4,sp2.ghatREL1
eht_5a2_cv4_sp3.ghatREL1,0.129894526814435,0.36040883287516,eht,5a2,cv4,sp3.ghatREL1
eht_5a2_cv4_sp4.ghatREL1,0.207346019079947,0.455352631572441,eht,5a2,cv4,sp4.ghatREL1
eht_5a2_cv4_sp5.ghatREL1,0.604326846348646,0.777384619315719,eht,5a2,cv4,sp5.ghatREL1
eht_5a2_cv4_sp6.ghatREL1,0.247035752011193,0.497026912763477,eht,5a2,cv4,sp6.ghatREL1
eht_5a2_cv4_sp7.ghatREL1,0.344459323422304,0.58690657128908,eht,5a2,cv4,sp7.ghatREL1
eht_5a2_cv4_sp8.ghatREL1,0.115657333256072,0.340084303160367,eht,5a2,cv4,sp8.ghatREL1
eht_5a2_cv4_sp9.ghatREL1,0.332634872778662,0.576745067407309,eht,5a2,cv4,sp9.ghatREL1
eht_5a2_cv5_sp10.ghatREL1,0.0403180781242761,0.200793620726048,eht,5a2,cv5,sp10.ghatREL1
eht_5a2_cv5_sp1.ghatREL1,0.0667524573972775,0.258364969369451,eht,5a2,cv5,sp1.ghatREL1
eht_5a2_cv5_sp2.ghatREL1,0.163746038160032,0.404655456110544,eht,5a2,cv5,sp2.ghatREL1
eht_5a2_cv5_sp3.ghatREL1,0.282912727528956,0.531895410328907,eht,5a2,cv5,sp3.ghatREL1
eht_5a2_cv5_sp4.ghatREL1,0.0977406277601009,0.312634975266845,eht,5a2,cv5,sp4.ghatREL1
eht_5a2_cv5_sp5.ghatREL1,0.36908277211582,0.607521828509742,eht,5a2,cv5,sp5.ghatREL1
eht_5a2_cv5_sp6.ghatREL1,0.124318966099887,0.352588947784651,eht,5a2,cv5,sp6.ghatREL1
eht_5a2_cv5_sp7.ghatREL1,0.506763194215636,0.711873018322535,eht,5a2,cv5,sp7.ghatREL1
eht_5a2_cv5_sp8.ghatREL1,0.332982293101384,0.577046179349092,eht,5a2,cv5,sp8.ghatREL1
eht_5a2_cv5_sp9.ghatREL1,0.0848034287335667,-0.291210282671417,eht,5a2,cv5,sp9.ghatREL1
eht_5d2_cv1_sp10.ghatREL1,0.0938319716742446,0.306320047783759,eht,5d2,cv1,sp10.ghatREL1
eht_5d2_cv1_sp1.ghatREL1,0.107890917277769,-0.328467528498281,eht,5d2,cv1,sp1.ghatREL1
eht_5d2_cv1_sp2.ghatREL1,0.0191973635166455,0.138554550689054,eht,5d2,cv1,sp2.ghatREL1
eht_5d2_cv1_sp3.ghatREL1,0.167344110004584,0.409077144319484,eht,5d2,cv1,sp3.ghatREL1
eht_5d2_cv1_sp4.ghatREL1,0.304023781894199,0.551383516161119,eht,5d2,cv1,sp4.ghatREL1
eht_5d2_cv1_sp5.ghatREL1,0.371915188559382,0.609848496398394,eht,5d2,cv1,sp5.ghatREL1
eht_5d2_cv1_sp6.ghatREL1,0.0269913948276901,-0.164290580459411,eht,5d2,cv1,sp6.ghatREL1
eht_5d2_cv1_sp7.ghatREL1,0.032868880452248,0.18129776736697,eht,5d2,cv1,sp7.ghatREL1
eht_5d2_cv1_sp8.ghatREL1,0.0159466842294775,0.126280181459632,eht,5d2,cv1,sp8.ghatREL1
eht_5d2_cv1_sp9.ghatREL1,0.306424115020293,0.553555882472848,eht,5d2,cv1,sp9.ghatREL1
eht_5d2_cv2_sp1.ghatREL1,0.284791132943865,0.533658254825938,eht,5d2,cv2,sp1.ghatREL1
eht_5d2_cv2_sp2.ghatREL1,0.134514935344286,0.366762778024551,eht,5d2,cv2,sp2.ghatREL1
eht_5d2_cv2_sp3.ghatREL1,0.0164284780624164,-0.128173624675346,eht,5d2,cv2,sp3.ghatREL1
eht_5d2_cv2_sp4.ghatREL1,0.0426043773241751,0.206408278235576,eht,5d2,cv2,sp4.ghatREL1
