file,genotype,ghat,V1,V2,trait,mode,tsf
asi_BPHmax_1d2,LH123HTxPHG84,0.536507472,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH123HTxPHJ40,0.560155324,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH123HTxPHZ51,0.484851256,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH82xMO17,0.500121489,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH82xPH207,0.481464371,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH82xPHG35,0.553506776,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH82xPHG39,0.564424268,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH82xPHG47,0.543930545,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH82xPHG84,0.543819695,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH82xPHJ40,0.548782244,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH82xPHZ51,0.483563169,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,MO17xPH207,0.7335004802,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,MO17xPHG35,0.7220347668,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,MO17xPHG39,0.892937257,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,MO17xPHG47,0.7428624849,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,MO17xPHG84,0.914111092,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,MO17xPHJ40,0.751285709,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,MO17xPHZ51,0.808263316,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PH207xPHG35,0.68265918901,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PH207xPHG39,0.7746011759,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PH207xPHG47,0.7163736294,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PH207xPHG84,0.7710997011,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PH207xPHJ40,0.7439512681,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PH207xPHZ51,0.689696006,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG35xPHG39,0.7390464205,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG35xPHG47,0.6982136998,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG35xPHG84,0.7156931828,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,PHG35xPHJ40,0.7401058893,Fix,0.679490387,asi,1d2,BPHmax
