file,genotype,ghat,V1,V2,trait,mode,tsf
asi_BPHmin_d2,B73xPHG39,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xPHG47,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xPHG84,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xPHJ40,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xPHZ51,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xLH123HT,2.21466109187,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xLH82,2.21517813795,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xMO17,2.21602278326,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xPH207,2.21524002736,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xPHG35,2.21513586382,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xPHG39,2.21728460893,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xPHG47,2.2148870894,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xPHG84,2.21643101175,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xPHJ40,2.21609849746,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH1xPHZ51,2.21454210004,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxLH82,2.21000593698,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxMO17,2.2140066487,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxPH207,2.20763760044,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxPHG35,2.210658529783,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxPHG39,2.21265050263,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxPHG47,2.2006865314,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxPHG84,2.20840230102,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxPHJ40,2.212491861962,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH123HTxPHZ51,2.20660591435,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH82xMO17,2.21340066807,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH82xPH207,2.212313544422,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH82xPHG35,2.210890723286,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH82xPHG39,2.212413655546,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH82xPHG47,2.21011589102,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH82xPHG84,2.21268743132,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH82xPHJ40,2.211883234132,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,LH82xPHZ51,2.210749331813,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,MO17xPH207,2.21306196165,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,MO17xPHG35,2.21329734016,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,MO17xPHG39,2.21479613527,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,MO17xPHG47,2.21343108611,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,MO17xPHG84,2.21587637097,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,MO17xPHJ40,2.21566631582,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,MO17xPHZ51,2.214140056,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PH207xPHG35,2.210950478048,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PH207xPHG39,2.212415025521,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PH207xPHG47,2.20815778088,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PH207xPHG84,2.211441645991,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PH207xPHJ40,2.21250940936,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PH207xPHZ51,2.20893952467,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG35xPHG39,2.21387003043,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG35xPHG47,2.210803361212,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG35xPHG84,2.21270427266,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG35xPHJ40,2.21287366184,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG35xPHZ51,2.211079617041,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG39xPHG47,2.2128132821,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG39xPHG84,2.21384924145,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG39xPHJ40,2.21472528328,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG39xPHZ51,2.212036340362,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG47xPHG84,2.20894436382,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG47xPHJ40,2.212244091158,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG47xPHZ51,2.20600383619,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG84xPHJ40,2.21442243208,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHG84xPHZ51,2.20943045879,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,PHJ40xPHZ51,2.21284303332,Fix,2.21157527,asi,d2,BPHmin
asi_pBPHmax_a2,B73xLH1,-0.33076547407,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xLH123HT,-0.3319725069,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xLH82,-0.32524311631,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xMO17,-0.33136838414,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xPH207,-0.32985849487,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xPHG35,-0.33584182798,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xPHG39,-0.33546147933,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xPHG47,-0.33773606638,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xPHG84,-0.33426056425,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xPHJ40,-0.33566617961,Fix,-0.33310467,asi,a2,pBPHmax
asi_pBPHmax_a2,B73xPHZ51,-0.332434677005,Fix,-0.33310467,asi,a2,pBPHmax
