file,R2,r,trait,cs,mode,cv,sp,type
gy_real_d2_cv3_sp5.ghatREL1,0.498251833250124,0.705869558240136,gy,real,d2,cv3,sp5.ghatREL1,real
gy_real_d2_cv3_sp6.ghatREL1,0.553072105212321,0.743688177405235,gy,real,d2,cv3,sp6.ghatREL1,real
gy_real_d2_cv3_sp7.ghatREL1,0.596559177001546,0.772372434128476,gy,real,d2,cv3,sp7.ghatREL1,real
gy_real_d2_cv3_sp8.ghatREL1,0.351036344685834,0.592483202028407,gy,real,d2,cv3,sp8.ghatREL1,real
gy_real_d2_cv3_sp9.ghatREL1,0.60806844916479,0.779787438450242,gy,real,d2,cv3,sp9.ghatREL1,real
gy_real_d2_cv4_sp10.ghatREL1,0.0575655927678695,0.239928307558465,gy,real,d2,cv4,sp10.ghatREL1,real
gy_real_d2_cv4_sp1.ghatREL1,0.605044615643033,0.777846138798048,gy,real,d2,cv4,sp1.ghatREL1,real
gy_real_d2_cv4_sp2.ghatREL1,0.0252297874924785,0.15883887273737,gy,real,d2,cv4,sp2.ghatREL1,real
gy_real_d2_cv4_sp3.ghatREL1,0.712022459162441,0.843814232614289,gy,real,d2,cv4,sp3.ghatREL1,real
gy_real_d2_cv4_sp4.ghatREL1,0.0907220759312968,0.301201055660993,gy,real,d2,cv4,sp4.ghatREL1,real
gy_real_d2_cv4_sp5.ghatREL1,0.305678051795769,0.552881589308027,gy,real,d2,cv4,sp5.ghatREL1,real
gy_real_d2_cv4_sp6.ghatREL1,0.272401413437863,0.521920888102653,gy,real,d2,cv4,sp6.ghatREL1,real
gy_real_d2_cv4_sp7.ghatREL1,0.175320271016746,0.418712635367917,gy,real,d2,cv4,sp7.ghatREL1,real
gy_real_d2_cv4_sp8.ghatREL1,0.692597041759538,0.83222415355452,gy,real,d2,cv4,sp8.ghatREL1,real
gy_real_d2_cv4_sp9.ghatREL1,0.172770940592859,0.415657239312465,gy,real,d2,cv4,sp9.ghatREL1,real
gy_real_d2_cv5_sp10.ghatREL1,0.388521700772193,0.623315089478983,gy,real,d2,cv5,sp10.ghatREL1,real
gy_real_d2_cv5_sp1.ghatREL1,0.150930536237976,0.388497794379809,gy,real,d2,cv5,sp1.ghatREL1,real
gy_real_d2_cv5_sp2.ghatREL1,0.502253750587132,0.708698631709652,gy,real,d2,cv5,sp2.ghatREL1,real
gy_real_d2_cv5_sp3.ghatREL1,0.218808354752952,0.467769553041828,gy,real,d2,cv5,sp3.ghatREL1,real
gy_real_d2_cv5_sp4.ghatREL1,0.380705272824983,0.617013186913362,gy,real,d2,cv5,sp4.ghatREL1,real
gy_real_d2_cv5_sp5.ghatREL1,0.543135922773552,0.736977559206217,gy,real,d2,cv5,sp5.ghatREL1,real
gy_real_d2_cv5_sp6.ghatREL1,6.79059476385537e-06,-0.00260587696636955,gy,real,d2,cv5,sp6.ghatREL1,real
gy_real_d2_cv5_sp7.ghatREL1,0.635442017981186,0.797146171025858,gy,real,d2,cv5,sp7.ghatREL1,real
gy_real_d2_cv5_sp8.ghatREL1,0.174513832554722,0.417748527890551,gy,real,d2,cv5,sp8.ghatREL1,real
gy_real_d2_cv5_sp9.ghatREL1,0.459838658390299,0.678114045268419,gy,real,d2,cv5,sp9.ghatREL1,real
gy_real_h2_cv1_sp10.ghatREL1,0.71672675633415,0.846597162961316,gy,real,h2,cv1,sp10.ghatREL1,real
gy_real_h2_cv1_sp1.ghatREL1,0.304430908951194,0.551752579469452,gy,real,h2,cv1,sp1.ghatREL1,real
gy_real_h2_cv1_sp2.ghatREL1,0.310515082996092,0.557238802486054,gy,real,h2,cv1,sp2.ghatREL1,real
gy_real_h2_cv1_sp3.ghatREL1,0.18768874824435,0.433230594769518,gy,real,h2,cv1,sp3.ghatREL1,real
gy_real_h2_cv1_sp4.ghatREL1,0.699099611763495,0.836121768502349,gy,real,h2,cv1,sp4.ghatREL1,real
gy_real_h2_cv1_sp5.ghatREL1,0.698254900593611,0.83561647936934,gy,real,h2,cv1,sp5.ghatREL1,real
gy_real_h2_cv1_sp6.ghatREL1,0.728774039936071,0.853682634200831,gy,real,h2,cv1,sp6.ghatREL1,real
gy_real_h2_cv1_sp7.ghatREL1,0.669515927957044,0.818239529695947,gy,real,h2,cv1,sp7.ghatREL1,real
gy_real_h2_cv1_sp8.ghatREL1,0.306716016355529,0.55381947993505,gy,real,h2,cv1,sp8.ghatREL1,real
gy_real_h2_cv1_sp9.ghatREL1,0.326358230570852,0.571277717551501,gy,real,h2,cv1,sp9.ghatREL1,real
